ITEM: TIMESTEP
70000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78396 19.1484 272.769 101333 
5 2.22939e-07 1.78433 18.1773 272.999 101439 
9 4.21107e-07 1.785 16.6953 272.878 101432 
13 6.19275e-07 1.78431 15.2178 273.004 101440 
17 8.17443e-07 1.78466 13.6937 273.048 101476 
21 1.01561e-06 1.78449 11.9213 273.006 101451 
25 1.21378e-06 1.78399 10.2888 272.959 101405 
2 7.4313e-08 1.78562 18.6537 272.942 101491 
6 2.72481e-07 1.78443 17.4733 272.806 101373 
10 4.70649e-07 1.78364 16.3999 273.02 101408 
14 6.68817e-07 1.78442 14.8982 273.103 101483 
18 8.66985e-07 1.78541 13.4325 273.042 101516 
22 1.06515e-06 1.78317 11.6401 272.954 101357 
3 1.23855e-07 1.78353 18.5163 273.053 101414 
7 3.22023e-07 1.78382 17.4426 273.041 101426 
11 5.20191e-07 1.78435 16.1224 272.998 101440 
15 7.18359e-07 1.7845 14.6126 273.044 101466 
19 9.16527e-07 1.78385 12.9057 272.796 101337 
23 1.11469e-06 1.78341 11.1395 273.194 101459 
4 1.73397e-07 1.78466 18.2918 272.981 101452 
8 3.71565e-07 1.78372 17.1308 273.04 101420 
12 5.69733e-07 1.78449 15.5563 272.947 101429 
16 7.67901e-07 1.7837 14.0326 272.844 101345 
20 9.66069e-07 1.78475 12.4291 273.014 101468 
24 1.16424e-06 1.7834 10.8138 272.907 101352 
26 1.26332e-06 1.78325 10.0496 273.291 101486 
30 1.46149e-06 1.78321 8.17117 273.146 101430 
34 1.65966e-06 1.78346 6.33376 273.168 101452 
38 1.85782e-06 1.78291 4.84215 273.098 101395 
42 2.05599e-06 1.78275 3.11529 273.152 101406 
46 2.25416e-06 1.78358 1.51403 273.255 101491 
50 2.45233e-06 1.78268 -0.0002607 273.089 101379 
29 1.41195e-06 1.78402 8.61717 273.08 101452 
33 1.61012e-06 1.78251 6.99125 273.091 101370 
37 1.80828e-06 1.78225 5.28 273.273 101423 
41 2.00645e-06 1.78304 3.64332 273.355 101498 
45 2.20462e-06 1.78296 1.93294 273.282 101466 
49 2.40279e-06 1.78135 0.343922 273.096 101305 
27 1.31286e-06 1.78392 9.58693 272.956 101400 
31 1.51103e-06 1.78312 7.78794 273.184 101440 
35 1.7092e-06 1.78242 6.0859 273.187 101400 
39 1.90737e-06 1.78232 4.51217 273.187 101395 
43 2.10553e-06 1.78191 2.71372 273.136 101353 
47 2.3037e-06 1.7826 1.11076 273.183 101409 
28 1.3624e-06 1.7834 9.0136 273.041 101402 
32 1.56057e-06 1.78283 7.36541 272.916 101323 
36 1.75874e-06 1.78128 5.66957 273.27 101366 
40 1.95691e-06 1.78272 4.06906 273.072 101375 
44 2.15508e-06 1.78166 2.26854 273.227 101372 
48 2.35324e-06 1.7814 0.818471 273.124 101319 
51 2.50187e-06 1.78371 -0.358917 273.217 101485 
55 2.70004e-06 1.78404 -1.82836 273.174 101488 
59 2.89821e-06 1.78372 -3.74983 273.119 101449 
63 3.09637e-06 1.78115 -5.18619 273.293 101368 
67 3.29454e-06 1.78406 -6.81289 273.166 101486 
71 3.49271e-06 1.78197 -8.36195 273.22 101387 
75 3.69088e-06 1.78127 -10.1635 273.369 101403 
53 2.60096e-06 1.78305 -1.16507 273.114 101410 
57 2.79912e-06 1.78282 -2.79293 273.234 101441 
61 2.99729e-06 1.78198 -4.26122 273.392 101452 
65 3.19546e-06 1.78147 -5.88957 273.225 101361 
69 3.39363e-06 1.78309 -7.62961 273.146 101423 
73 3.5918e-06 1.78309 -9.32615 273.326 101490 
54 2.6505e-06 1.78233 -1.58017 273.095 101361 
58 2.84867e-06 1.78432 -2.97611 273.136 101489 
62 3.04683e-06 1.78137 -4.67922 273.226 101355 
66 3.245e-06 1.78347 -6.3268 273.256 101486 
70 3.44317e-06 1.78327 -7.87758 273.195 101452 
74 3.64134e-06 1.78229 -9.81782 273.214 101403 
52 2.55141e-06 1.78357 -0.828477 273.273 101498 
56 2.74958e-06 1.78245 -2.32016 273.164 101393 
60 2.94775e-06 1.78171 -3.98377 273.347 101419 
64 3.14592e-06 1.7832 -5.58453 273.002 101376 
68 3.34408e-06 1.78235 -7.13414 273.326 101448 
72 3.54225e-06 1.78126 -8.55957 273.276 101368 
76 3.74042e-06 1.78089 -10.4922 273.438 101407 
80 3.93859e-06 1.78208 -12.178 273.229 101397 
84 4.13676e-06 1.7834 -13.8635 273.227 101471 
88 4.33492e-06 1.78253 -15.311 272.966 101325 
92 4.53309e-06 1.7826 -16.8128 273.113 101383 
96 4.73126e-06 1.78204 -18.1531 273.162 101370 
100 4.92943e-06 1.78404 -18.9685 273.07 101449 
77 3.78996e-06 1.78209 -11.0137 273.313 101429 
81 3.98813e-06 1.78242 -12.5946 273.01 101335 
85 4.1863e-06 1.78457 -14.1419 273.286 101560 
89 4.38447e-06 1.78334 -15.5919 273.175 101448 
93 4.58263e-06 1.78267 -16.9644 273.087 101378 
97 4.7808e-06 1.78234 -18.2071 273.063 101349 
78 3.8395e-06 1.78132 -11.4965 273.377 101409 
82 4.03767e-06 1.78439 -13.0975 273.09 101476 
86 4.23584e-06 1.78282 -14.4892 273.23 101440 
90 4.43401e-06 1.78347 -16.0766 273.16 101450 
94 4.63218e-06 1.78348 -17.4282 273.237 101479 
98 4.83034e-06 1.78329 -18.2801 273.163 101441 
79 3.88905e-06 1.78215 -11.7409 273.195 101388 
83 4.08721e-06 1.78213 -13.2761 273.31 101430 
87 4.28538e-06 1.78241 -15.0931 273.114 101373 
91 4.48355e-06 1.78376 -16.5749 273.237 101495 
95 4.68172e-06 1.78353 -17.6825 273.211 101472 
99 4.87989e-06 1.78342 -18.8663 273.121 101433 
