ITEM: TIMESTEP
130000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78299 19.1336 272.961 101349 
5 2.22939e-07 1.78316 18.0404 273.189 101443 
9 4.21107e-07 1.78356 16.7706 273.063 101419 
13 6.19275e-07 1.78388 15.2094 273.083 101445 
17 8.17443e-07 1.78317 13.7313 273.134 101424 
21 1.01561e-06 1.78411 12.0817 273.066 101452 
25 1.21378e-06 1.78324 10.3341 273.142 101430 
2 7.4313e-08 1.78424 18.8108 273.251 101528 
6 2.72481e-07 1.78471 17.6423 273.086 101493 
10 4.70649e-07 1.78301 16.3966 273.106 101404 
14 6.68817e-07 1.7829 14.6758 273.248 101451 
18 8.66985e-07 1.78398 13.3199 273.146 101474 
22 1.06515e-06 1.7839 11.5917 273.227 101500 
3 1.23855e-07 1.7844 18.4568 273.076 101472 
7 3.22023e-07 1.78502 17.5142 273.242 101569 
11 5.20191e-07 1.78377 16.0127 273.054 101428 
15 7.18359e-07 1.78318 14.2121 273.38 101515 
19 9.16527e-07 1.78306 12.8445 273.108 101407 
23 1.11469e-06 1.78168 11.1587 273.213 101368 
4 1.73397e-07 1.78417 18.3785 273.138 101482 
8 3.71565e-07 1.78406 17.0188 272.907 101390 
12 5.69733e-07 1.78366 15.4294 273.146 101456 
16 7.67901e-07 1.78504 13.9798 273.169 101543 
20 9.66069e-07 1.78337 12.2608 272.977 101376 
24 1.16424e-06 1.78408 10.8575 273.166 101487 
26 1.26332e-06 1.78419 9.96904 273.134 101481 
30 1.46149e-06 1.78252 8.00091 273.179 101403 
34 1.65966e-06 1.78363 6.52792 273.404 101550 
38 1.85782e-06 1.78283 4.74938 273.295 101464 
42 2.05599e-06 1.78213 3.17328 273.382 101456 
46 2.25416e-06 1.78044 1.62438 273.169 101281 
50 2.45233e-06 1.78298 -0.306751 273.292 101471 
29 1.41195e-06 1.78355 8.73675 273.283 101500 
33 1.61012e-06 1.7827 7.15977 273.218 101428 
37 1.80828e-06 1.78308 5.32077 273.332 101492 
41 2.00645e-06 1.78103 3.54629 273.328 101374 
45 2.20462e-06 1.78278 1.85708 273.338 101477 
49 2.40279e-06 1.78292 0.188423 273.234 101447 
27 1.31286e-06 1.78358 9.23821 273.167 101459 
31 1.51103e-06 1.78262 7.67312 273.053 101362 
35 1.7092e-06 1.78123 6.053 273.403 101413 
39 1.90737e-06 1.78313 4.47513 273.248 101463 
43 2.10553e-06 1.78293 2.87746 273.123 101406 
47 2.3037e-06 1.78273 1.02036 273.172 101413 
28 1.3624e-06 1.78413 9.13707 273.205 101505 
32 1.56057e-06 1.78278 7.5996 273.118 101396 
36 1.75874e-06 1.78114 5.72573 273.334 101382 
40 1.95691e-06 1.78164 4.14378 273.405 101437 
44 2.15508e-06 1.78366 2.32964 273.241 101491 
48 2.35324e-06 1.78283 0.523749 273.455 101523 
51 2.50187e-06 1.78332 -0.515542 273.207 101459 
55 2.70004e-06 1.78381 -2.29482 273.31 101525 
59 2.89821e-06 1.78188 -4.05663 273.265 101399 
63 3.09637e-06 1.78296 -5.35746 273.095 101397 
67 3.29454e-06 1.78207 -7.20496 273.08 101341 
71 3.49271e-06 1.7832 -8.86773 273.193 101447 
75 3.69088e-06 1.78299 -10.3592 273.345 101491 
53 2.60096e-06 1.78377 -1.58054 273.417 101563 
57 2.79912e-06 1.78376 -3.29738 273.204 101483 
61 2.99729e-06 1.78289 -4.75065 273.32 101477 
65 3.19546e-06 1.78306 -6.43421 273.032 101380 
69 3.39363e-06 1.78292 -8.16167 273.254 101454 
73 3.5918e-06 1.7828 -9.72199 273.301 101464 
54 2.6505e-06 1.78344 -1.9511 273.164 101450 
58 2.84867e-06 1.784 -3.69897 273.159 101480 
62 3.04683e-06 1.78336 -5.17881 273.308 101498 
66 3.245e-06 1.78332 -6.79535 273.196 101455 
70 3.44317e-06 1.78336 -8.26562 273.293 101493 
74 3.64134e-06 1.78332 -9.8667 273.299 101493 
52 2.55141e-06 1.78388 -1.14134 273.331 101537 
56 2.74958e-06 1.78349 -2.77278 273.216 101472 
60 2.94775e-06 1.78325 -4.36913 273.222 101461 
64 3.14592e-06 1.78334 -5.78081 273.111 101425 
68 3.34408e-06 1.78217 -7.64918 273.39 101461 
72 3.54225e-06 1.78257 -9.08942 273.384 101482 
76 3.74042e-06 1.78319 -10.6639 273.252 101469 
80 3.93859e-06 1.78348 -12.2282 273.405 101541 
84 4.13676e-06 1.78227 -13.9456 273.211 101401 
88 4.33492e-06 1.78271 -15.4581 273.368 101484 
92 4.53309e-06 1.78311 -16.9131 273.274 101472 
96 4.73126e-06 1.78366 -18.1259 273.165 101463 
100 4.92943e-06 1.78417 -18.9335 273.058 101452 
77 3.78996e-06 1.78262 -11.2083 273.338 101468 
81 3.98813e-06 1.78142 -12.698 273.338 101400 
85 4.1863e-06 1.78221 -14.3577 273.241 101409 
89 4.38447e-06 1.78293 -15.9764 273.124 101406 
93 4.58263e-06 1.7833 -17.4091 273.185 101450 
97 4.7808e-06 1.78301 -18.4321 273.089 101398 
78 3.8395e-06 1.78136 -11.4936 273.37 101408 
82 4.03767e-06 1.78379 -13.0659 273.185 101478 
86 4.23584e-06 1.78159 -14.7982 273.264 101382 
90 4.43401e-06 1.78308 -16.2167 273.278 101472 
94 4.63218e-06 1.78436 -17.4523 273.142 101494 
98 4.83034e-06 1.78279 -18.5882 273.185 101421 
79 3.88905e-06 1.78189 -11.8931 273.227 101385 
83 4.08721e-06 1.78321 -13.6308 273.234 101463 
87 4.28538e-06 1.78232 -15.2705 273.303 101438 
91 4.48355e-06 1.78362 -16.4775 273.165 101461 
95 4.68172e-06 1.78416 -17.8432 273.333 101553 
99 4.87989e-06 1.78259 -18.892 273.071 101367 
