ITEM: TIMESTEP
170000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78509 18.9887 273.094 101518 
5 2.22939e-07 1.78408 18.0548 273.005 101427 
9 4.21107e-07 1.78485 16.755 273.286 101576 
13 6.19275e-07 1.78409 15.4614 273.24 101515 
17 8.17443e-07 1.78302 13.8706 273.229 101450 
21 1.01561e-06 1.78512 12.3158 273.411 101637 
25 1.21378e-06 1.7826 10.5736 273.415 101495 
2 7.4313e-08 1.78485 18.6942 272.968 101457 
6 2.72481e-07 1.78455 17.7017 273.196 101525 
10 4.70649e-07 1.78403 16.3297 273.114 101465 
14 6.68817e-07 1.78418 14.833 273.13 101479 
18 8.66985e-07 1.78502 13.3845 273.111 101520 
22 1.06515e-06 1.78431 11.9558 273.345 101566 
3 1.23855e-07 1.78469 18.6238 273.002 101461 
7 3.22023e-07 1.78406 17.6541 273.125 101471 
11 5.20191e-07 1.78393 16.2597 273.08 101446 
15 7.18359e-07 1.78302 14.515 273.226 101449 
19 9.16527e-07 1.78439 13.2053 273.055 101463 
23 1.11469e-06 1.78301 11.1944 273.377 101505 
4 1.73397e-07 1.78392 18.2492 273.166 101478 
8 3.71565e-07 1.78441 17.1516 273.025 101453 
12 5.69733e-07 1.78357 15.4826 273.16 101456 
16 7.67901e-07 1.78301 14.287 273.247 101457 
20 9.66069e-07 1.7839 12.7071 273.302 101527 
24 1.16424e-06 1.78268 10.8427 273.319 101464 
26 1.26332e-06 1.78279 10.3471 273.548 101555 
30 1.46149e-06 1.78182 8.675 273.304 101410 
34 1.65966e-06 1.78058 6.68692 273.65 101467 
38 1.85782e-06 1.78274 5.20762 273.546 101552 
42 2.05599e-06 1.78163 3.55855 273.455 101455 
46 2.25416e-06 1.78117 2.08348 273.616 101488 
50 2.45233e-06 1.78283 0.192664 273.424 101512 
29 1.41195e-06 1.78248 9.0032 273.384 101477 
33 1.61012e-06 1.78277 7.42659 273.541 101552 
37 1.80828e-06 1.78125 5.88142 273.7 101524 
41 2.00645e-06 1.78192 4.06673 273.498 101487 
45 2.20462e-06 1.78108 2.41423 273.663 101501 
49 2.40279e-06 1.78117 0.75926 273.509 101448 
27 1.31286e-06 1.78375 9.99944 273.484 101586 
31 1.51103e-06 1.78206 8.41557 273.38 101452 
35 1.7092e-06 1.78136 6.51756 273.563 101480 
39 1.90737e-06 1.78135 4.82491 273.48 101448 
43 2.10553e-06 1.78195 3.18247 273.566 101515 
47 2.3037e-06 1.78218 1.45266 273.457 101487 
28 1.3624e-06 1.7837 9.35014 273.431 101564 
32 1.56057e-06 1.78065 7.91425 273.579 101445 
36 1.75874e-06 1.78258 6.10976 273.481 101519 
40 1.95691e-06 1.78088 4.53684 273.628 101476 
44 2.15508e-06 1.78215 2.88776 273.64 101553 
48 2.35324e-06 1.78166 1.09707 273.627 101521 
51 2.50187e-06 1.78165 -0.154496 273.449 101454 
55 2.70004e-06 1.78212 -1.89479 273.591 101533 
59 2.89821e-06 1.78211 -3.50844 273.468 101487 
63 3.09637e-06 1.78143 -5.03902 273.559 101482 
67 3.29454e-06 1.78207 -6.75217 273.381 101453 
71 3.49271e-06 1.78252 -8.47484 273.352 101467 
75 3.69088e-06 1.78426 -10.1235 273.357 101568 
53 2.60096e-06 1.7826 -0.972149 273.68 101593 
57 2.79912e-06 1.78204 -2.32146 273.602 101533 
61 2.99729e-06 1.78269 -4.28467 273.531 101544 
65 3.19546e-06 1.78219 -6.04176 273.521 101511 
69 3.39363e-06 1.78314 -7.52499 273.33 101495 
73 3.5918e-06 1.78369 -9.41726 273.329 101525 
54 2.6505e-06 1.78235 -1.45048 273.53 101524 
58 2.84867e-06 1.78153 -3.14855 273.474 101457 
62 3.04683e-06 1.78108 -4.70799 273.605 101479 
66 3.245e-06 1.78251 -6.41193 273.575 101550 
70 3.44317e-06 1.78293 -8.01697 273.55 101564 
74 3.64134e-06 1.7825 -9.68976 273.343 101463 
52 2.55141e-06 1.78289 -0.682661 273.521 101551 
56 2.74958e-06 1.7824 -2.15372 273.528 101526 
60 2.94775e-06 1.7814 -3.71787 273.408 101424 
64 3.14592e-06 1.78229 -5.64794 273.45 101491 
68 3.34408e-06 1.78136 -7.13463 273.317 101388 
72 3.54225e-06 1.78137 -8.95096 273.615 101500 
76 3.74042e-06 1.78331 -10.6522 273.44 101545 
80 3.93859e-06 1.78259 -12.3431 273.285 101447 
84 4.13676e-06 1.78241 -14.0195 273.069 101356 
88 4.33492e-06 1.78465 -15.5642 273.312 101574 
92 4.53309e-06 1.78281 -17.0822 273.072 101380 
96 4.73126e-06 1.78568 -18.2922 273.182 101584 
100 4.92943e-06 1.7846 -19.1223 272.847 101398 
77 3.78996e-06 1.78268 -10.8856 273.391 101491 
81 3.98813e-06 1.78418 -12.5094 273.135 101481 
85 4.1863e-06 1.78404 -14.4073 273.245 101514 
89 4.38447e-06 1.78501 -16.0055 273.182 101546 
93 4.58263e-06 1.78513 -17.4176 273.056 101506 
97 4.7808e-06 1.78582 -18.5111 273.058 101546 
78 3.8395e-06 1.78297 -11.2559 273.315 101479 
82 4.03767e-06 1.78472 -13.1025 273.223 101545 
86 4.23584e-06 1.78468 -14.8755 273.363 101594 
90 4.43401e-06 1.78429 -16.1642 273.259 101534 
94 4.63218e-06 1.7858 -17.8674 273.174 101588 
98 4.83034e-06 1.78596 -18.8031 272.917 101502 
79 3.88905e-06 1.78314 -11.7039 273.232 101458 
83 4.08721e-06 1.78295 -13.5216 273.272 101462 
87 4.28538e-06 1.78276 -15.1455 273.155 101408 
91 4.48355e-06 1.78487 -16.7795 273.118 101514 
95 4.68172e-06 1.78422 -17.968 273.059 101455 
99 4.87989e-06 1.78607 -18.8981 273.195 101611 
