ITEM: TIMESTEP
900000
ITEM: NUMBER OF CELLS
300
ITEM: BOX BOUNDS pp ss pp
0 1
0 6.3593e-05
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] f_1[5] f_1[6] f_1[7] f_1[8] 
1 1.05988e-07 201.745 1.79803 1.10859 273.076 102247 102262 -22.9831 -12352.2 
5 9.53895e-07 201.674 1.7974 5.91532 273.134 102233 102251 -26.7042 -435.88 
9 1.8018e-06 201.433 1.79525 10.1709 273.564 102271 102277 -44.7051 -6260.78 
13 2.64971e-06 201.385 1.79482 14.346 273.593 102258 102239 -24.7506 -10055.5 
17 3.49762e-06 201.164 1.79285 18.5154 273.874 102250 102264 -19.556 2315.44 
21 4.34552e-06 201.009 1.79147 22.5238 274.084 102250 102241 -42.962 3545.17 
25 5.19343e-06 200.89 1.79041 26.6331 274.242 102249 102243 -14.1994 2401.36 
29 6.04133e-06 200.867 1.79021 30.6417 274.27 102247 102237 -9.51964 -1522.81 
33 6.88924e-06 200.458 1.78656 34.1846 274.788 102231 102240 -28.2017 -809.633 
37 7.73715e-06 200.439 1.78639 37.6377 274.801 102227 102246 -26.1379 -9819.81 
41 8.58506e-06 200.277 1.78495 40.9885 275.088 102251 102243 -27.8211 5039.84 
45 9.43296e-06 200.287 1.78503 44.1654 275.1 102260 102249 -27.1643 -5086.79 
49 1.02809e-05 200.091 1.78329 47.6681 275.349 102253 102247 -9.87434 -2889.14 
53 1.11288e-05 199.984 1.78233 50.7046 275.506 102256 102231 -19.8688 -4477.07 
57 1.19767e-05 200.044 1.78287 53.4091 275.419 102255 102257 -18.7347 286.096 
61 1.28246e-05 200.012 1.78259 56.2148 275.53 102280 102251 -5.93428 5900.62 
65 1.36725e-05 199.882 1.78143 58.997 275.593 102237 102252 -19.5026 -8081.72 
69 1.45204e-05 199.771 1.78044 61.3705 275.781 102250 102242 -13.6834 3346.99 
73 1.53683e-05 199.83 1.78096 63.7461 275.684 102244 102228 -9.6404 -4813.39 
2 3.17965e-07 201.761 1.79817 2.40237 273.016 102232 102246 -5.85875 -6652.9 
6 1.16587e-06 201.583 1.79658 7.08685 273.304 102250 102248 -18.9041 -1332.43 
10 2.01378e-06 201.409 1.79504 11.175 273.532 102247 102248 -24.6262 -4235.22 
14 2.86168e-06 201.383 1.79481 15.1553 273.602 102260 102261 -33.8469 966.307 
18 3.70959e-06 201.058 1.79191 19.5482 274.059 102266 102238 -21.9173 -7793.71 
22 4.5575e-06 201.002 1.79141 23.546 274.041 102230 102228 -1.29518 -7431.62 
26 5.4054e-06 200.868 1.79021 27.6767 274.247 102239 102247 -16.523 -8200.04 
30 6.25331e-06 200.821 1.7898 31.6073 274.354 102255 102262 -30.8098 6211.56 
34 7.10122e-06 200.512 1.78704 34.8822 274.761 102249 102272 -30.4222 -6534.39 
38 7.94912e-06 200.48 1.78675 38.4475 274.829 102258 102264 -21.3608 1298.15 
42 8.79703e-06 200.208 1.78433 41.8332 275.128 102230 102236 -3.76661 -4204.33 
46 9.64494e-06 200.227 1.7845 44.9413 275.126 102240 102256 -24.9857 -2814.08 
50 1.04928e-05 200.1 1.78337 48.3499 275.342 102255 102254 -32.1513 -425.712 
54 1.13408e-05 199.933 1.78188 51.3386 275.535 102241 102249 -21.6841 304.118 
58 1.21887e-05 199.987 1.78236 54.0423 275.462 102241 102243 1.88555 1010.18 
62 1.30366e-05 199.96 1.78212 56.9833 275.53 102253 102236 -7.46428 -922.98 
66 1.38845e-05 199.816 1.78084 59.7149 275.639 102220 102239 -19.1816 2443.22 
70 1.47324e-05 199.833 1.78099 62.0545 275.682 102244 102236 1.18623 -8134.52 
74 1.55803e-05 199.963 1.78215 64.4465 275.527 102254 102253 -4.4543 -1666.56 
3 5.29942e-07 201.835 1.79883 3.66512 272.951 102245 102241 -30.4086 -5339.07 
7 1.37785e-06 201.444 1.79535 8.21647 273.487 102248 102256 -30.1937 -1702.65 
11 2.22576e-06 201.44 1.79531 12.3118 273.477 102242 102240 -23.9968 -5832.66 
15 3.07366e-06 201.338 1.7944 16.2187 273.596 102235 102235 -19.7939 229.299 
19 3.92157e-06 201.106 1.79234 20.4882 273.972 102257 102260 -27.5178 -6774.74 
