ITEM: TIMESTEP
1300000
ITEM: NUMBER OF CELLS
300
ITEM: BOX BOUNDS pp ss pp
0 1
0 6.3593e-05
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] f_1[5] f_1[6] f_1[7] f_1[8] 
1 1.05988e-07 201.412 1.79506 1.05596 273.053 102070 102080 -17.8612 -10243.6 
5 9.53895e-07 201.27 1.7938 5.68086 273.239 102067 102088 -23.4321 -1365.07 
9 1.8018e-06 201.028 1.79164 10.0737 273.644 102095 102095 -28.079 -6542.96 
13 2.64971e-06 200.942 1.79087 14.3085 273.727 102083 102075 -20.6434 -7167.01 
17 3.49762e-06 200.822 1.7898 18.4246 273.887 102081 102083 -17.8989 -802.255 
21 4.34552e-06 200.635 1.78814 22.7593 274.102 102067 102071 -29.8465 -458.895 
25 5.19343e-06 200.566 1.78752 26.8874 274.244 102084 102083 -10.5438 -261.019 
29 6.04133e-06 200.524 1.78715 30.6534 274.293 102081 102075 -17.3568 -1199.42 
33 6.88924e-06 200.328 1.7854 34.3487 274.507 102061 102065 -11.2169 -3146.94 
37 7.73715e-06 200.293 1.78509 38.0576 274.603 102079 102089 -22.8695 -2657.03 
41 8.58506e-06 200.144 1.78376 41.4252 274.808 102079 102074 -20.3244 1965.28 
45 9.43296e-06 200.177 1.78405 44.5551 274.789 102089 102082 -18.5471 -1724.83 
49 1.02809e-05 200.082 1.78321 47.9065 274.858 102066 102075 -11.9873 -2262.65 
53 1.11288e-05 199.98 1.7823 51.1473 275.029 102077 102064 -12.6399 -4256.75 
57 1.19767e-05 200.043 1.78286 54.0461 274.943 102078 102079 -10.7208 1666.43 
61 1.28246e-05 200.105 1.78341 57.089 274.921 102101 102075 -17.9986 835.566 
65 1.36725e-05 199.929 1.78184 59.9565 275.097 102076 102079 -16.6176 -3900.78 
69 1.45204e-05 199.832 1.78098 62.6063 275.261 102088 102088 -17.4659 5189.99 
73 1.53683e-05 199.827 1.78093 65.1159 275.237 102076 102067 -2.318 -3566.13 
2 3.17965e-07 201.42 1.79513 2.27257 273.013 102058 102066 -13.7169 -5268.08 
6 1.16587e-06 201.195 1.79313 6.74042 273.371 102078 102072 -26.2244 -3215.84 
10 2.01378e-06 201.014 1.79151 11.1507 273.664 102096 102088 -24.0059 -1768.14 
14 2.86168e-06 200.926 1.79073 15.2315 273.748 102082 102082 -24.184 -5513.13 
18 3.70959e-06 200.731 1.789 19.5352 274.029 102088 102077 -16.6007 -4191.21 
22 4.5575e-06 200.628 1.78807 23.8154 274.114 102067 102067 -13.0352 -4638.72 
26 5.4054e-06 200.486 1.78681 27.9368 274.314 102069 102069 -15.0277 -4976.1 
30 6.25331e-06 200.493 1.78687 31.6367 274.337 102081 102083 -26.6381 1639.3 
34 7.10122e-06 200.358 1.78567 35.172 274.532 102085 102089 -15.7694 -1734.23 
38 7.94912e-06 200.283 1.785 38.9206 274.661 102095 102094 -7.20888 1755.5 
42 8.79703e-06 200.125 1.78359 42.2135 274.832 102078 102079 -29.6878 -2331.78 
46 9.64494e-06 200.14 1.78372 45.412 274.788 102069 102085 -24.6411 -3746.52 
50 1.04928e-05 200.057 1.78299 48.6216 274.919 102076 102079 -25.8723 2825.97 
54 1.13408e-05 199.971 1.78222 51.8294 275.034 102075 102081 -26.2337 -839.449 
58 1.21887e-05 200.015 1.78261 54.8226 274.958 102069 102069 3.57734 -4813.33 
62 1.30366e-05 200.079 1.78319 57.804 274.893 102078 102077 -12.5743 -1713.08 
66 1.38845e-05 199.818 1.78086 60.7194 275.194 102056 102070 -2.2555 2646.03 
70 1.47324e-05 199.819 1.78086 63.2018 275.242 102074 102061 -13.2777 -5491.54 
74 1.55803e-05 199.873 1.78134 65.7452 275.154 102069 102076 -13.0128 521.354 
3 5.29942e-07 201.448 1.79538 3.46158 273.037 102081 102077 -31.9398 -4129.86 
7 1.37785e-06 201.072 1.79203 7.83584 273.527 102074 102076 -31.6812 -955.9 
11 2.22576e-06 200.954 1.79098 12.2429 273.685 102073 102074 -27.7872 -3179.1 
15 3.07366e-06 200.886 1.79038 16.2965 273.77 102071 102064 -23.0765 -269.81 
19 3.92157e-06 200.691 1.78864 20.661 274.048 102075 102081 -20.5171 -5947.28 
23 4.76947e-06 200.64 1.78818 24.8612 274.129 102079 102086 -25.8084 -4988.96 
27 5.61738e-06 200.525 1.78716 28.9711 274.293 102081 102074 -17.1426 -8678.97 
31 6.46529e-06 200.385 1.78591 32.535 274.451 102069 102070 -20.972 360.105 
35 7.31319e-06 200.249 1.78469 36.0957 274.605 102057 102071 -26.8405 -3776.84 
39 8.1611e-06 200.223 1.78446 39.7653 274.69 102075 102077 -19.5209 -3839.05 
43 9.00901e-06 200.103 1.7834 42.9725 274.822 102063 102053 -14.5128 -2417.74 
47 9.85691e-06 200.176 1.78404 46.2425 274.749 102073 102076 -11.4493 -2054.03 
51 1.07048e-05 200.014 1.7826 49.349 274.958 102068 102069 -10.8127 231.569 
55 1.15527e-05 200.03 1.78275 52.5565 274.947 102073 102080 -10.1073 -3490.89 
59 1.24006e-05 200.066 1.78307 55.6624 274.939 102088 102077 -19.0624 -970.547 
63 1.32485e-05 200.078 1.78317 58.4647 274.909 102083 102092 -23.2348 -808.555 
67 1.40964e-05 199.819 1.78086 61.3712 275.228 102069 102074 -11.5547 1060.87 
71 1.49444e-05 199.863 1.78126 63.8864 275.189 102077 102079 -12.6514 -3957.07 
75 1.57923e-05 199.876 1.78137 66.3228 275.187 102082 102083 -8.64998 -2195.41 
4 7.41918e-07 201.341 1.79443 4.518 273.148 102069 102080 -24.2534 84.921 
8 1.58983e-06 200.989 1.79129 8.92936 273.651 102078 102075 -19.5519 -1678.75 
12 2.43773e-06 200.947 1.79091 13.2189 273.699 102075 102068 -26.5638 -7497.94 
16 3.28564e-06 200.84 1.78997 17.3407 273.866 102083 102087 -26.3395 -1973.54 
20 4.13355e-06 200.687 1.7886 21.6841 274.005 102057 102065 -15.0054 -7166.38 
24 4.98145e-06 200.601 1.78784 25.8221 274.165 102073 102087 -23.8724 -2796.79 
28 5.82936e-06 200.487 1.78681 29.8263 274.296 102063 102078 -32.1867 -4963.92 
32 6.67727e-06 200.339 1.7855 33.4791 274.538 102078 102081 -22.0439 -5387.28 
36 7.52517e-06 200.291 1.78507 37.0615 274.59 102073 102076 -0.312629 -2629.72 
40 8.37308e-06 200.156 1.78386 40.6329 274.786 102077 102067 -29.369 2150.56 
44 9.22099e-06 200.117 1.78352 43.695 274.817 102068 102086 -16.7343 -4908.49 
48 1.00689e-05 200.114 1.78349 47.0113 274.86 102083 102082 -15.7146 668.468 
52 1.09168e-05 199.985 1.78234 50.3002 274.977 102060 102074 2.22725 -811.304 
56 1.17647e-05 200.059 1.78301 53.3296 274.893 102067 102086 -14.6203 -3478.73 
60 1.26126e-05 200.083 1.78322 56.3748 274.912 102086 102078 -6.12031 -3420.92 
64 1.34605e-05 199.989 1.78238 59.2165 275.003 102072 102071 -10.9503 1173.86 
