ITEM: TIMESTEP
100000
ITEM: NUMBER OF CELLS
300
ITEM: BOX BOUNDS pp ss pp
0 1
0 6.3593e-05
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] f_1[5] f_1[6] f_1[7] f_1[8] 
1 1.05988e-07 200.42 1.78622 0.403713 272.702 101436 101453 -24.3951 6713.3 
5 9.53895e-07 200.157 1.78387 2.80784 273.071 101440 101451 -25.6176 -1952.6 
9 1.8018e-06 199.868 1.7813 5.10908 273.454 101436 101456 38.8205 -10146.1 
13 2.64971e-06 199.768 1.78041 8.79336 273.731 101488 101494 -21.6675 13727.7 
17 3.49762e-06 199.752 1.78026 11.2934 273.662 101454 101488 -1.90392 20214.3 
21 4.34552e-06 199.565 1.7786 14.3171 274.004 101486 101473 -27.4457 5138.28 
25 5.19343e-06 198.846 1.7722 16.1899 274.822 101422 101465 -28.9538 9177.84 
29 6.04133e-06 198.938 1.77301 18.2984 274.669 101412 101452 -8.56038 293.694 
33 6.88924e-06 198.851 1.77223 20.8234 274.785 101411 101441 15.5829 -7357.61 
37 7.73715e-06 199.024 1.77378 22.7875 274.787 101500 101459 -31.4833 2164.4 
41 8.58506e-06 198.661 1.77054 24.4044 275.133 101442 101454 0.384212 -7942.58 
45 9.43296e-06 198.712 1.771 26.6018 275.034 101432 101439 1.43807 13183.4 
49 1.02809e-05 198.515 1.76924 28.7038 275.143 101371 101451 10.3191 -8696.71 
53 1.11288e-05 198.76 1.77143 30.1907 275.031 101455 101434 -38.4785 -6546.05 
57 1.19767e-05 198.71 1.77098 30.8648 275.002 101419 101466 32.7446 -9719.62 
61 1.28246e-05 198.644 1.77039 32.1112 275.162 101444 101453 -48.3273 6420.52 
65 1.36725e-05 198.541 1.76947 32.8591 275.314 101448 101468 -34.1238 -5832.95 
69 1.45204e-05 198.866 1.77237 33.4688 274.994 101496 101441 -9.40472 -12810.5 
73 1.53683e-05 199.149 1.77489 35.5052 274.52 101465 101457 4.57948 -4222.85 
2 3.17965e-07 200.399 1.78604 1.21799 272.732 101437 101440 9.0514 7932.65 
6 1.16587e-06 200.329 1.78541 3.46797 272.919 101471 101442 21.093 9493.27 
10 2.01378e-06 199.776 1.78048 6.16947 273.422 101377 101447 8.26922 6774.93 
14 2.86168e-06 199.589 1.77881 9.36076 273.842 101438 101443 -8.31866 16594.4 
