ITEM: TIMESTEP
1400000
ITEM: NUMBER OF CELLS
300
ITEM: BOX BOUNDS pp ss pp
0 1
0 6.3593e-05
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] f_1[5] f_1[6] f_1[7] f_1[8] 
1 1.05988e-07 201.374 1.79473 1.08849 273.056 102051 102058 -19.1135 -10527.7 
5 9.53895e-07 201.208 1.79325 5.73854 273.259 102043 102063 -23.7666 -1031.4 
9 1.8018e-06 200.958 1.79102 10.0581 273.671 102070 102073 -33.692 -6212.58 
13 2.64971e-06 200.889 1.79041 14.3062 273.723 102054 102047 -20.3755 -6569.92 
17 3.49762e-06 200.783 1.78946 18.48 273.861 102052 102060 -15.8537 -2433.36 
21 4.34552e-06 200.61 1.78792 22.7495 274.064 102040 102044 -26.8015 452.684 
25 5.19343e-06 200.516 1.78707 26.8873 274.243 102058 102057 -6.72507 290.163 
29 6.04133e-06 200.477 1.78673 30.7204 274.284 102054 102046 -17.7323 -1777.83 
33 6.88924e-06 200.319 1.78532 34.3936 274.452 102036 102043 -9.96804 -3469.88 
37 7.73715e-06 200.251 1.78471 38.1033 274.59 102052 102059 -22.8061 -2519.5 
41 8.58506e-06 200.104 1.7834 41.5423 274.795 102053 102052 -21.7227 417.604 
45 9.43296e-06 200.095 1.78332 44.6883 274.845 102067 102056 -20.3067 -2365.03 
49 1.02809e-05 200.022 1.78267 48.066 274.88 102043 102050 -12.7911 -2383.67 
53 1.11288e-05 199.915 1.78172 51.225 275.063 102057 102043 -13.8759 -4353.53 
57 1.19767e-05 199.95 1.78204 54.156 275.004 102053 102055 -10.2907 1216.86 
61 1.28246e-05 199.987 1.78237 57.1313 274.999 102070 102046 -18.9382 1872.57 
65 1.36725e-05 199.816 1.78084 59.9915 275.184 102051 102054 -17.2645 -2205.23 
69 1.45204e-05 199.755 1.7803 62.6798 275.299 102063 102062 -16.6796 4985.37 
73 1.53683e-05 199.751 1.78026 65.1729 275.291 102057 102048 0.606085 -2815.8 
2 3.17965e-07 201.393 1.79489 2.3041 272.998 102039 102041 -16.11 -5341.15 
6 1.16587e-06 201.116 1.79242 6.76894 273.408 102052 102046 -25.3312 -2965.85 
10 2.01378e-06 200.943 1.79088 11.1009 273.691 102070 102062 -27.271 -2288.25 
14 2.86168e-06 200.851 1.79006 15.269 273.774 102054 102057 -23.9266 -6022.23 
18 3.70959e-06 200.71 1.78881 19.6036 273.982 102060 102052 -16.8621 -2817.33 
22 4.5575e-06 200.606 1.78788 23.8236 274.079 102043 102044 -14.7271 -5316.55 
26 5.4054e-06 200.426 1.78627 27.9482 274.334 102046 102047 -10.8198 -4534.34 
30 6.25331e-06 200.438 1.78638 31.6912 274.337 102053 102057 -27.5292 258.014 
34 7.10122e-06 200.323 1.78536 35.2293 274.5 102056 102058 -17.7489 -1170.64 
38 7.94912e-06 200.23 1.78452 39.0071 274.671 102072 102070 -7.53177 2255.16 
42 8.79703e-06 200.069 1.78309 42.3111 274.826 102047 102052 -28.6864 -2860.95 
46 9.64494e-06 200.048 1.78291 45.5497 274.842 102043 102061 -22.3571 -4571.92 
50 1.04928e-05 200.014 1.7826 48.7652 274.922 102055 102054 -26.4537 1398.24 
54 1.13408e-05 199.885 1.78145 51.9058 275.075 102046 102050 -23.1051 -260.341 
58 1.21887e-05 199.915 1.78172 54.9371 275.034 102046 102051 0.324768 -4810.52 
62 1.30366e-05 199.956 1.78208 57.8541 274.992 102051 102053 -13.1304 -2047.51 
66 1.38845e-05 199.727 1.78005 60.7414 275.263 102035 102045 -0.841709 518.73 
70 1.47324e-05 199.737 1.78013 63.2418 275.295 102052 102038 -16.1265 -4417.75 
74 1.55803e-05 199.764 1.78037 65.835 275.229 102041 102051 -6.31852 945.62 
3 5.29942e-07 201.411 1.79505 3.48825 273.029 102060 102055 -26.9475 -2536.19 
7 1.37785e-06 201.011 1.79149 7.86388 273.554 102053 102051 -29.3943 -748.086 
11 2.22576e-06 200.889 1.7904 12.1967 273.699 102045 102049 -26.3481 -3495.35 
15 3.07366e-06 200.831 1.78988 16.3569 273.782 102047 102043 -23.7275 -1349.72 
19 3.92157e-06 200.683 1.78856 20.7017 273.996 102051 102054 -22.3407 -5696.56 
23 4.76947e-06 200.634 1.78812 24.8631 274.081 102058 102061 -25.0544 -4788.32 
27 5.61738e-06 200.45 1.78649 29.0447 274.322 102054 102046 -14.2509 -8247.38 
31 6.46529e-06 200.349 1.78559 32.5837 274.438 102046 102046 -22.6916 399.164 
35 7.31319e-06 200.226 1.78449 36.1754 274.584 102038 102050 -21.5519 -2903.49 
39 8.1611e-06 200.163 1.78393 39.8848 274.702 102049 102048 -15.6429 -3884.1 
43 9.00901e-06 200.04 1.78284 43.1097 274.834 102036 102030 -11.2155 -2486.58 
47 9.85691e-06 200.097 1.78334 46.3988 274.795 102050 102047 -9.20896 -1241.13 
51 1.07048e-05 199.961 1.78213 49.4534 274.95 102038 102040 -12.8642 1078.42 
55 1.15527e-05 199.943 1.78197 52.6423 275.007 102050 102057 -9.40052 -2747.44 
59 1.24006e-05 199.942 1.78196 55.7652 275.017 102054 102049 -15.1903 -1841.48 
63 1.32485e-05 199.968 1.78219 58.5245 275.007 102063 102069 -21.3437 -421.455 
67 1.40964e-05 199.733 1.7801 61.4002 275.277 102043 102048 -12.4689 715.079 
71 1.49444e-05 199.766 1.78039 63.9335 275.258 102053 102053 -10.8401 -3250.89 
75 1.57923e-05 199.767 1.7804 66.3984 275.267 102057 102056 -10.9543 -2027.85 
4 7.41918e-07 201.284 1.79392 4.57768 273.157 102044 102052 -27.1137 1319.52 
8 1.58983e-06 200.936 1.79082 8.96576 273.666 102057 102053 -22.2479 -1782.21 
12 2.43773e-06 200.909 1.79058 13.2211 273.692 102053 102045 -25.4882 -7524.66 
16 3.28564e-06 200.791 1.78952 17.3904 273.863 102057 102057 -27.8842 -2978.93 
20 4.13355e-06 200.675 1.7885 21.7106 273.957 102033 102040 -13.5115 -7310.24 
24 4.98145e-06 200.574 1.7876 25.8039 274.14 102049 102060 -24.3881 -2403.86 
28 5.82936e-06 200.437 1.78638 29.9285 274.305 102042 102058 -32.8695 -4520.25 
32 6.67727e-06 200.312 1.78526 33.5421 274.498 102049 102053 -23.5382 -4730.21 
36 7.52517e-06 200.244 1.78465 37.108 274.585 102047 102050 -3.98213 -2205.71 
40 8.37308e-06 200.101 1.78338 40.7427 274.794 102052 102044 -30.1473 1590.84 
44 9.22099e-06 200.053 1.78295 43.848 274.851 102049 102058 -16.5732 -3844.1 
48 1.00689e-05 200.04 1.78284 47.1655 274.903 102061 102059 -13.9406 680.037 
52 1.09168e-05 199.933 1.78188 50.3838 274.991 102039 102052 0.261135 -948.134 
56 1.17647e-05 199.962 1.78214 53.4247 274.957 102041 102059 -14.3347 -2823.45 
60 1.26126e-05 199.993 1.78241 56.4369 274.969 102062 102055 -8.94109 -2898.4 
64 1.34605e-05 199.875 1.78136 59.2786 275.093 102047 102049 -13.0741 1005.74 
68 1.43084e-05 199.803 1.78072 62.0721 275.241 102066 102050 -3.75888 -1448.81 
72 1.51563e-05 199.817 1.78084 64.4708 275.245 102074 102045 -8.99275 3498.47 
78 1.64282e-05 199.784 1.78056 68.1132 275.278 102070 102061 -17.5695 -4200.8 
82 1.72761e-05 199.659 1.77944 70.2322 275.398 102050 102052 -5.3854 -324.618 
86 1.8124e-05 199.668 1.77952 72.0305 275.384 102050 102051 -5.8892 -3587.86 
90 1.89719e-05 199.706 1.77985 74.1953 275.267 102025 102049 -7.30416 1506.92 
94 1.98198e-05 199.572 1.77867 76.0071 275.451 102026 102042 -20.9842 1559.28 
98 2.06677e-05 199.533 1.77832 77.6822 275.548 102041 102054 5.28225 -292.138 
102 2.15156e-05 199.735 1.78012 79.2736 275.317 102059 102050 -0.60558 -364.096 
106 2.23635e-05 199.856 1.7812 80.5651 275.132 102052 102055 -14.2605 -3279.8 
110 2.32114e-05 199.854 1.78118 81.8765 275.069 102028 102043 -6.1646 -730.601 
114 2.40594e-05 199.792 1.78062 83.0852 275.22 102052 102061 -8.69819 -1814.13 
118 2.49073e-05 199.768 1.78041 84.0116 275.246 102049 102054 -5.67321 3414.87 
122 2.57552e-05 199.717 1.77995 85.2486 275.321 102051 102051 5.12665 -1133.47 
126 2.66031e-05 199.665 1.7795 86.2888 275.363 102041 102039 0.917107 -255.26 
130 2.7451e-05 199.85 1.78114 86.9025 275.157 102058 102044 -8.331 -2479.71 
134 2.82989e-05 199.815 1.78083 87.3968 275.188 102052 102062 -3.19123 2912.59 
138 2.91468e-05 199.73 1.78007 88.0772 275.315 102055 102055 3.93379 -1347.15 
142 2.99947e-05 199.709 1.77988 88.5013 275.325 102048 102053 -5.91149 3832.48 
146 3.08426e-05 199.719 1.77998 88.7363 275.288 102040 102049 4.84601 -2616.79 
150 3.16905e-05 199.655 1.7794 88.8991 275.401 102049 102055 -13.5423 5002.63 
77 1.62162e-05 199.766 1.7804 67.6139 275.25 102050 102053 -8.24884 3970.64 
81 1.70641e-05 199.684 1.77966 69.688 275.329 102037 102039 -12.4146 -474.005 
85 1.7912e-05 199.647 1.77933 71.6297 275.385 102039 102054 -26.2583 381.859 
89 1.87599e-05 199.761 1.78035 73.7063 275.235 102042 102043 -11.3139 -6680.9 
93 1.96078e-05 199.611 1.77901 75.6363 275.479 102056 102048 -16.7407 1194.07 
97 2.04557e-05 199.6 1.77891 77.3069 275.488 102053 102054 -19.22 -1270.48 
101 2.13037e-05 199.679 1.77962 78.8797 275.411 102065 102066 -18.4027 -3825.98 
105 2.21516e-05 199.84 1.78106 80.3297 275.148 102050 102049 -13.68 -2666.77 
109 2.29995e-05 199.899 1.78158 81.4701 275.06 102047 102045 0.867901 -967.976 
113 2.38474e-05 199.816 1.78084 82.8585 275.186 102052 102039 -15.3618 1318.89 
117 2.46953e-05 199.759 1.78033 83.8474 275.234 102040 102037 -10.147 920.745 
121 2.55432e-05 199.741 1.78017 85.0564 275.328 102066 102057 -11.5571 -1601.91 
125 2.63911e-05 199.735 1.78012 86.1034 275.292 102050 102048 -11.3079 1264.44 
129 2.7239e-05 199.784 1.78055 86.8004 275.199 102040 102047 -3.98532 286.847 
133 2.80869e-05 199.862 1.78125 87.2838 275.113 102048 102059 4.49072 946.902 
137 2.89348e-05 199.682 1.77965 88.027 275.326 102035 102052 -11.4365 -2320.26 
141 2.97827e-05 199.74 1.78016 88.4456 275.337 102069 102063 -3.31989 -5183.19 
145 3.06306e-05 199.728 1.78005 88.62 275.299 102049 102051 -3.32842 2755.99 
149 3.14785e-05 199.701 1.77981 88.9162 275.338 102049 102053 10.4734 -2572.77 
79 1.66402e-05 199.709 1.77989 68.6782 275.327 102050 102050 -16.4644 -87.9071 
83 1.74881e-05 199.672 1.77955 70.6786 275.348 102038 102043 -19.6989 1383.62 
87 1.8336e-05 199.767 1.7804 72.6038 275.26 102054 102040 -9.89314 -6669.12 
91 1.91839e-05 199.65 1.77936 74.5949 275.379 102039 102055 -9.41607 2860.08 
95 2.00318e-05 199.654 1.77939 76.4911 275.44 102063 102055 -3.58177 -5440.64 
