ITEM: TIMESTEP
2000
ITEM: NUMBER OF CELLS
10000
ITEM: BOX BOUNDS oo ro pp
-0.002 0.012857
0 0.002
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
0.000711402 0.00018 0 0 0 0 
0.00100854 0.00018 0 0 0 0 
0.00130568 0.00018 0 0 0 0 
0.00160282 0.00018 0 0 0 0 
-0.00196286 0.00022 0 0 0 0 
-0.00166572 0.00022 0 0 0 0 
-0.00136858 0.00022 0 0 0 0 
-0.00107144 0.00022 0 0 0 0 
-0.000774298 0.00022 0 0 0 0 
-0.000477157 0.00022 0 0 0 0 
-0.000180018 0.00022 0 0 0 0 
0.000117123 0.00022 0 0 0 0 
0.000414263 0.00022 0 0 0 0 
0.000711402 0.00022 0 0 0 0 
0.00100854 0.00022 0 0 0 0 
0.00130568 0.00022 0 0 0 0 
0.00160282 0.00022 0 0 0 0 
-0.00196286 0.00026 0 0 0 0 
-0.00166572 0.00026 0 0 0 0 
-0.00136858 0.00026 0 0 0 0 
-0.00107144 0.00026 0 0 0 0 
-0.000774298 0.00026 0 0 0 0 
-0.000477157 0.00026 0 0 0 0 
-0.000180018 0.00026 0 0 0 0 
0.000117123 0.00026 0 0 0 0 
0.000414263 0.00026 0 0 0 0 
0.000711402 0.00026 0 0 0 0 
0.00100854 0.00026 0 0 0 0 
0.00130568 0.00026 0 0 0 0 
0.00160282 0.00026 0 0 0 0 
-0.00196286 0.0003 0 0 0 0 
-0.00166572 0.0003 0 0 0 0 
-0.00136858 0.0003 0 0 0 0 
-0.00107144 0.0003 0 0 0 0 
-0.000774298 0.0003 0 0 0 0 
-0.000477157 0.0003 0 0 0 0 
-0.000180018 0.0003 0 0 0 0 
0.000117123 0.0003 0 0 0 0 
0.000414263 0.0003 0 0 0 0 
0.000711402 0.0003 0 0 0 0 
0.00100854 0.0003 0 0 0 0 
0.00130568 0.0003 0 0 0 0 
0.00160282 0.0003 0 0 0 0 
-0.00196286 0.00034 0 0 0 0 
-0.00166572 0.00034 0 0 0 0 
-0.00136858 0.00034 0 0 0 0 
-0.00107144 0.00034 0 0 0 0 
-0.000774298 0.00034 0 0 0 0 
-0.000477157 0.00034 0 0 0 0 
-0.000180018 0.00034 0 0 0 0 
0.000117123 0.00034 0 0 0 0 
0.000414263 0.00034 0 0 0 0 
0.000711402 0.00034 0 0 0 0 
0.00100854 0.00034 0 0 0 0 
0.00130568 0.00034 0 0 0 0 
0.00160282 0.00034 0 0 0 0 
-0.00196286 0.00038 0 0 0 0 
-0.00166572 0.00038 0 0 0 0 
-0.00136858 0.00038 0 0 0 0 
-0.00107144 0.00038 0 0 0 0 
-0.000774298 0.00038 0 0 0 0 
-0.000477157 0.00038 0 0 0 0 
-0.000180018 0.00038 0 0 0 0 
0.000117123 0.00038 0 0 0 0 
0.000414263 0.00038 0 0 0 0 
0.000711402 0.00038 0 0 0 0 
0.00100854 0.00038 0 0 0 0 
0.00130568 0.00038 0 0 0 0 
0.00160282 0.00038 0 0 0 0 
-0.00196286 0.00042 0 0 0 0 
-0.00166572 0.00042 0 0 0 0 
-0.00136858 0.00042 0 0 0 0 
-0.00107144 0.00042 0 0 0 0 
-0.000774298 0.00042 0 0 0 0 
-0.000477157 0.00042 0 0 0 0 
-0.000180018 0.00042 0 0 0 0 
0.000117123 0.00042 0 0 0 0 
0.000414263 0.00042 0 0 0 0 
0.000711402 0.00042 0 0 0 0 
0.00100854 0.00042 0 0 0 0 
0.00130568 0.00042 0 0 0 0 
0.00160282 0.00042 0 0 0 0 
-0.00196286 0.00046 0 0 0 0 
-0.00166572 0.00046 0 0 0 0 
-0.00136858 0.00046 0 0 0 0 
-0.00107144 0.00046 0 0 0 0 
-0.000774298 0.00046 0 0 0 0 
-0.000477157 0.00046 0 0 0 0 
-0.000180018 0.00046 0 0 0 0 
0.000117123 0.00046 0 0 0 0 
0.000414263 0.00046 0 0 0 0 
0.000711402 0.00046 0 0 0 0 
0.00100854 0.00046 0 0 0 0 
0.00130568 0.00046 0 0 0 0 
0.00160282 0.00046 0 0 0 0 
-0.00196286 0.0005 0 0 0 0 
-0.00166572 0.0005 0 0 0 0 
-0.00136858 0.0005 0 0 0 0 
-0.00107144 0.0005 0 0 0 0 
-0.000774298 0.0005 0 0 0 0 
-0.000477157 0.0005 0 0 0 0 
-0.000180018 0.0005 0 0 0 0 
0.000117123 0.0005 0 0 0 0 
0.000414263 0.0005 0 0 0 0 
0.000711402 0.0005 0 0 0 0 
0.00100854 0.0005 0 0 0 0 
0.00130568 0.0005 0 0 0 0 
0.00160282 0.0005 0 0 0 0 
-0.00196286 0.00054 0 0 0 0 
-0.00166572 0.00054 0 0 0 0 
-0.00136858 0.00054 0 0 0 0 
-0.00107144 0.00054 0 0 0 0 
-0.000774298 0.00054 0 0 0 0 
-0.000477157 0.00054 0 0 0 0 
-0.000180018 0.00054 0 0 0 0 
0.000117123 0.00054 0 0 0 0 
0.000414263 0.00054 0 0 0 0 
0.000711402 0.00054 0 0 0 0 
0.00100854 0.00054 0 0 0 0 
0.00130568 0.00054 0 0 0 0 
0.00160282 0.00054 0 0 0 0 
-0.00196286 0.00058 0 0 0 0 
-0.00166572 0.00058 0 0 0 0 
-0.00136858 0.00058 0 0 0 0 
-0.00107144 0.00058 0 0 0 0 
-0.000774298 0.00058 0 0 0 0 
-0.000477157 0.00058 0 0 0 0 
-0.000180018 0.00058 0 0 0 0 
0.000117123 0.00058 0 0 0 0 
0.000414263 0.00058 0 0 0 0 
0.000711402 0.00058 0 0 0 0 
0.00100854 0.00058 0 0 0 0 
0.00130568 0.00058 0 0 0 0 
0.00160282 0.00058 0 0 0 0 
-0.00196286 0.00062 0 0 0 0 
-0.00166572 0.00062 0 0 0 0 
-0.00136858 0.00062 0 0 0 0 
-0.00107144 0.00062 0 0 0 0 
-0.000774298 0.00062 0 0 0 0 
-0.000477157 0.00062 0 0 0 0 
-0.000180018 0.00062 0 0 0 0 
0.000117123 0.00062 0 0 0 0 
0.000414263 0.00062 0 0 0 0 
0.000711402 0.00062 0 0 0 0 
0.00100854 0.00062 0 0 0 0 
0.00130568 0.00062 0 0 0 0 
0.00160282 0.00062 0 0 0 0 
-0.00196286 0.00066 0 0 0 0 
-0.00166572 0.00066 0 0 0 0 
-0.00136858 0.00066 0 0 0 0 
-0.00107144 0.00066 0 0 0 0 
-0.000774298 0.00066 0 0 0 0 
-0.000477157 0.00066 0 0 0 0 
-0.000180018 0.00066 0 0 0 0 
0.000117123 0.00066 0 0 0 0 
0.000414263 0.00066 0 0 0 0 
0.000711402 0.00066 0 0 0 0 
0.00100854 0.00066 0 0 0 0 
0.00130568 0.00066 0 0 0 0 
0.00160282 0.00066 0 0 0 0 
-0.00196286 0.0007 0 0 0 0 
-0.00166572 0.0007 0 0 0 0 
-0.00136858 0.0007 0 0 0 0 
-0.00107144 0.0007 0 0 0 0 
-0.000774298 0.0007 0 0 0 0 
-0.000477157 0.0007 0 0 0 0 
-0.000180018 0.0007 0 0 0 0 
0.000117123 0.0007 0 0 0 0 
0.000414263 0.0007 0 0 0 0 
0.000711402 0.0007 0 0 0 0 
0.00100854 0.0007 0 0 0 0 
0.00130568 0.0007 0 0 0 0 
0.00160282 0.0007 0 0 0 0 
-0.00196286 0.00074 0 0 0 0 
-0.00166572 0.00074 0 0 0 0 
-0.00136858 0.00074 0 0 0 0 
-0.00107144 0.00074 0 0 0 0 
-0.000774298 0.00074 0 0 0 0 
-0.000477157 0.00074 0 0 0 0 
-0.000180018 0.00074 0 0 0 0 
0.000117123 0.00074 0 0 0 0 
0.000414263 0.00074 0 0 0 0 
0.000711402 0.00074 0 0 0 0 
0.00100854 0.00074 0 0 0 0 
0.00130568 0.00074 0 0 0 0 
0.00160282 0.00074 0 0 0 0 
-0.00196286 0.00078 0 0 0 0 
-0.00166572 0.00078 0 0 0 0 
-0.00136858 0.00078 0 0 0 0 
-0.00107144 0.00078 0 0 0 0 
-0.000774298 0.00078 0 0 0 0 
-0.000477157 0.00078 0 0 0 0 
-0.000180018 0.00078 0 0 0 0 
0.000117123 0.00078 0 0 0 0 
0.000414263 0.00078 0 0 0 0 
0.000711402 0.00078 0 0 0 0 
0.00100854 0.00078 0 0 0 0 
0.00130568 0.00078 0 0 0 0 
0.00160282 0.00078 0 0 0 0 
-0.00196286 0.00082 0 0 0 0 
-0.00166572 0.00082 0 0 0 0 
-0.00136858 0.00082 0 0 0 0 
-0.00107144 0.00082 0 0 0 0 
-0.000774298 0.00082 0 0 0 0 
-0.000477157 0.00082 0 0 0 0 
-0.000180018 0.00082 0 0 0 0 
0.000117123 0.00082 0 0 0 0 
0.000414263 0.00082 0 0 0 0 
0.000711402 0.00082 0 0 0 0 
0.00100854 0.00082 0 0 0 0 
0.00130568 0.00082 0 0 0 0 
0.00160282 0.00082 0 0 0 0 
-0.00196286 0.00086 0 0 0 0 
-0.00166572 0.00086 0 0 0 0 
-0.00136858 0.00086 0 0 0 0 
-0.00107144 0.00086 0 0 0 0 
-0.000774298 0.00086 0 0 0 0 
-0.000477157 0.00086 0 0 0 0 
-0.000180018 0.00086 0 0 0 0 
0.000117123 0.00086 0 0 0 0 
0.000414263 0.00086 0 0 0 0 
0.000711402 0.00086 0 0 0 0 
0.00100854 0.00086 0 0 0 0 
0.00130568 0.00086 0 0 0 0 
0.00160282 0.00086 0 0 0 0 
-0.00196286 0.0009 0 0 0 0 
-0.00166572 0.0009 0 0 0 0 
-0.00136858 0.0009 0 0 0 0 
-0.00107144 0.0009 0 0 0 0 
-0.000774298 0.0009 0 0 0 0 
-0.000477157 0.0009 0 0 0 0 
-0.000180018 0.0009 0 0 0 0 
0.000117123 0.0009 0 0 0 0 
0.000414263 0.0009 0 0 0 0 
0.000711402 0.0009 0 0 0 0 
0.00100854 0.0009 0 0 0 0 
0.00130568 0.0009 0 0 0 0 
0.00160282 0.0009 0 0 0 0 
-0.00196286 0.00094 0 0 0 0 
-0.00166572 0.00094 0 0 0 0 
-0.00136858 0.00094 0 0 0 0 
-0.00107144 0.00094 0 0 0 0 
-0.000774298 0.00094 0 0 0 0 
-0.000477157 0.00094 0 0 0 0 
-0.000180018 0.00094 0 0 0 0 
0.000117123 0.00094 0 0 0 0 
0.000414263 0.00094 0 0 0 0 
0.000711402 0.00094 0 0 0 0 
0.00100854 0.00094 0 0 0 0 
0.00130568 0.00094 0 0 0 0 
0.00160282 0.00094 0 0 0 0 
-0.00196286 0.00098 0 0 0 0 
-0.00166572 0.00098 0 0 0 0 
-0.00136858 0.00098 0 0 0 0 
-0.00107144 0.00098 0 0 0 0 
-0.000774298 0.00098 0 0 0 0 
-0.000477157 0.00098 0 0 0 0 
-0.000180018 0.00098 0 0 0 0 
0.000117123 0.00098 0 0 0 0 
0.000414263 0.00098 0 0 0 0 
0.000711402 0.00098 0 0 0 0 
0.00100854 0.00098 0 0 0 0 
0.00130568 0.00098 0 0 0 0 
0.00160282 0.00098 0 0 0 0 
-0.00196286 0.00102 0 0 0 0 
-0.00166572 0.00102 0 0 0 0 
-0.00136858 0.00102 0 0 0 0 
-0.00107144 0.00102 0 0 0 0 
-0.000774298 0.00102 0 0 0 0 
-0.000477157 0.00102 0 0 0 0 
-0.000180018 0.00102 0 0 0 0 
0.000117123 0.00102 0 0 0 0 
0.000414263 0.00102 0 0 0 0 
0.000711402 0.00102 0 0 0 0 
0.00100854 0.00102 0 0 0 0 
0.00130568 0.00102 0 0 0 0 
0.00160282 0.00102 0 0 0 0 
-0.00196286 0.00106 0 0 0 0 
-0.00166572 0.00106 0 0 0 0 
-0.00136858 0.00106 0 0 0 0 
-0.00107144 0.00106 0 0 0 0 
-0.000774298 0.00106 0 0 0 0 
-0.000477157 0.00106 0 0 0 0 
-0.000180018 0.00106 0 0 0 0 
0.000117123 0.00106 0 0 0 0 
0.000414263 0.00106 0 0 0 0 
0.000711402 0.00106 0 0 0 0 
0.00100854 0.00106 0 0 0 0 
0.00130568 0.00106 0 0 0 0 
0.00160282 0.00106 0 0 0 0 
-0.00196286 0.0011 0 0 0 0 
-0.00166572 0.0011 0 0 0 0 
-0.00136858 0.0011 0 0 0 0 
-0.00107144 0.0011 0 0 0 0 
-0.000774298 0.0011 0 0 0 0 
-0.000477157 0.0011 0 0 0 0 
-0.000180018 0.0011 0 0 0 0 
0.000117123 0.0011 0 0 0 0 
0.000414263 0.0011 0 0 0 0 
0.000711402 0.0011 0 0 0 0 
0.00100854 0.0011 0 0 0 0 
0.00130568 0.0011 0 0 0 0 
0.00160282 0.0011 0 0 0 0 
-0.00196286 0.00114 0 0 0 0 
-0.00166572 0.00114 0 0 0 0 
-0.00136858 0.00114 0 0 0 0 
-0.00107144 0.00114 0 0 0 0 
-0.000774298 0.00114 0 0 0 0 
-0.000477157 0.00114 0 0 0 0 
-0.000180018 0.00114 0 0 0 0 
0.000117123 0.00114 0 0 0 0 
0.000414263 0.00114 0 0 0 0 
0.000711402 0.00114 0 0 0 0 
0.00100854 0.00114 0 0 0 0 
0.00130568 0.00114 0 0 0 0 
0.00160282 0.00114 0 0 0 0 
-0.00196286 0.00118 0 0 0 0 
-0.00166572 0.00118 0 0 0 0 
-0.00136858 0.00118 0 0 0 0 
-0.00107144 0.00118 0 0 0 0 
-0.000774298 0.00118 0 0 0 0 
-0.000477157 0.00118 0 0 0 0 
-0.000180018 0.00118 0 0 0 0 
0.000117123 0.00118 0 0 0 0 
0.000414263 0.00118 0 0 0 0 
0.000711402 0.00118 0 0 0 0 
0.00100854 0.00118 0 0 0 0 
0.00130568 0.00118 0 0 0 0 
0.00160282 0.00118 0 0 0 0 
-0.00196286 0.00122 0 0 0 0 
-0.00166572 0.00122 0 0 0 0 
-0.00136858 0.00122 0 0 0 0 
-0.00107144 0.00122 0 0 0 0 
-0.000774298 0.00122 0 0 0 0 
-0.000477157 0.00122 0 0 0 0 
-0.000180018 0.00122 0 0 0 0 
0.000117123 0.00122 0 0 0 0 
0.000414263 0.00122 0 0 0 0 
0.000711402 0.00122 0 0 0 0 
0.00100854 0.00122 0 0 0 0 
0.00130568 0.00122 0 0 0 0 
0.00160282 0.00122 0 0 0 0 
-0.00196286 0.00126 0 0 0 0 
-0.00166572 0.00126 0 0 0 0 
-0.00136858 0.00126 0 0 0 0 
-0.00107144 0.00126 0 0 0 0 
-0.000774298 0.00126 0 0 0 0 
-0.000477157 0.00126 0 0 0 0 
-0.000180018 0.00126 0 0 0 0 
0.000117123 0.00126 0 0 0 0 
0.000414263 0.00126 0 0 0 0 
0.000711402 0.00126 0 0 0 0 
0.00100854 0.00126 0 0 0 0 
0.00130568 0.00126 0 0 0 0 
0.00160282 0.00126 0 0 0 0 
-0.00196286 0.0013 0 0 0 0 
-0.00166572 0.0013 0 0 0 0 
-0.00136858 0.0013 0 0 0 0 
-0.00107144 0.0013 0 0 0 0 
-0.000774298 0.0013 0 0 0 0 
-0.000477157 0.0013 0 0 0 0 
-0.000180018 0.0013 0 0 0 0 
0.000117123 0.0013 0 0 0 0 
0.000414263 0.0013 0 0 0 0 
0.000711402 0.0013 0 0 0 0 
0.00100854 0.0013 0 0 0 0 
0.00130568 0.0013 0 0 0 0 
0.00160282 0.0013 0 0 0 0 
-0.00196286 0.00134 0 0 0 0 
-0.00166572 0.00134 0 0 0 0 
-0.00136858 0.00134 0 0 0 0 
-0.00107144 0.00134 0 0 0 0 
-0.000774298 0.00134 0 0 0 0 
-0.000477157 0.00134 0 0 0 0 
-0.000180018 0.00134 0 0 0 0 
0.000117123 0.00134 0 0 0 0 
0.000414263 0.00134 0 0 0 0 
0.000711402 0.00134 0 0 0 0 
0.00100854 0.00134 0 0 0 0 
0.00130568 0.00134 0 0 0 0 
0.00160282 0.00134 0 0 0 0 
-0.00196286 0.00138 0 0 0 0 
-0.00166572 0.00138 0 0 0 0 
-0.00136858 0.00138 0 0 0 0 
-0.00107144 0.00138 0 0 0 0 
-0.000774298 0.00138 0 0 0 0 
-0.000477157 0.00138 0 0 0 0 
-0.000180018 0.00138 0 0 0 0 
0.000117123 0.00138 0 0 0 0 
0.000414263 0.00138 0 0 0 0 
0.000711402 0.00138 0 0 0 0 
0.00100854 0.00138 0 0 0 0 
0.00130568 0.00138 0 0 0 0 
0.00160282 0.00138 0 0 0 0 
-0.00196286 0.00142 0 0 0 0 
-0.00166572 0.00142 0 0 0 0 
-0.00136858 0.00142 0 0 0 0 
-0.00107144 0.00142 0 0 0 0 
-0.000774298 0.00142 0 0 0 0 
-0.000477157 0.00142 0 0 0 0 
-0.000180018 0.00142 0 0 0 0 
0.000117123 0.00142 0 0 0 0 
0.000414263 0.00142 0 0 0 0 
0.000711402 0.00142 0 0 0 0 
0.00100854 0.00142 0 0 0 0 
0.00130568 0.00142 0 0 0 0 
0.00160282 0.00142 0 0 0 0 
-0.00196286 0.00146 0 0 0 0 
-0.00166572 0.00146 0 0 0 0 
-0.00136858 0.00146 0 0 0 0 
-0.00107144 0.00146 0 0 0 0 
-0.000774298 0.00146 0 0 0 0 
-0.000477157 0.00146 0 0 0 0 
-0.000180018 0.00146 0 0 0 0 
0.000117123 0.00146 0 0 0 0 
0.000414263 0.00146 0 0 0 0 
0.000711402 0.00146 0 0 0 0 
0.00100854 0.00146 0 0 0 0 
0.00130568 0.00146 0 0 0 0 
0.00160282 0.00146 0 0 0 0 
-0.00196286 0.0015 0 0 0 0 
-0.00166572 0.0015 0 0 0 0 
-0.00136858 0.0015 0 0 0 0 
-0.00107144 0.0015 0 0 0 0 
-0.000774298 0.0015 0 0 0 0 
-0.000477157 0.0015 0 0 0 0 
-0.000180018 0.0015 0 0 0 0 
0.000117123 0.0015 0 0 0 0 
0.000414263 0.0015 0 0 0 0 
0.000711402 0.0015 0 0 0 0 
0.00100854 0.0015 0 0 0 0 
0.00130568 0.0015 0 0 0 0 
0.00160282 0.0015 0 0 0 0 
-0.00196286 0.00154 0 0 0 0 
-0.00166572 0.00154 0 0 0 0 
-0.00136858 0.00154 0 0 0 0 
-0.00107144 0.00154 0 0 0 0 
-0.000774298 0.00154 0 0 0 0 
-0.000477157 0.00154 0 0 0 0 
-0.000180018 0.00154 0 0 0 0 
0.000117123 0.00154 0 0 0 0 
0.000414263 0.00154 0 0 0 0 
0.000711402 0.00154 0 0 0 0 
0.00100854 0.00154 0 0 0 0 
0.00130568 0.00154 0 0 0 0 
0.00160282 0.00154 0 0 0 0 
-0.00196286 0.00158 0 0 0 0 
-0.00166572 0.00158 0 0 0 0 
-0.00136858 0.00158 0 0 0 0 
-0.00107144 0.00158 0 0 0 0 
-0.000774298 0.00158 0 0 0 0 
-0.000477157 0.00158 0 0 0 0 
-0.000180018 0.00158 0 0 0 0 
0.000117123 0.00158 0 0 0 0 
0.000414263 0.00158 0 0 0 0 
0.000711402 0.00158 0 0 0 0 
0.00100854 0.00158 0 0 0 0 
0.00130568 0.00158 0 0 0 0 
0.00160282 0.00158 0 0 0 0 
-0.00196286 0.00162 0 0 0 0 
-0.00166572 0.00162 0 0 0 0 
-0.00136858 0.00162 0 0 0 0 
-0.00107144 0.00162 0 0 0 0 
-0.000774298 0.00162 0 0 0 0 
-0.000477157 0.00162 0 0 0 0 
-0.000180018 0.00162 0 0 0 0 
0.000117123 0.00162 0 0 0 0 
0.000414263 0.00162 0 0 0 0 
0.000711402 0.00162 0 0 0 0 
0.00100854 0.00162 0 0 0 0 
0.00130568 0.00162 0 0 0 0 
0.00160282 0.00162 0 0 0 0 
-0.00196286 0.00166 0 0 0 0 
-0.00166572 0.00166 0 0 0 0 
-0.00136858 0.00166 0 0 0 0 
-0.00107144 0.00166 0 0 0 0 
-0.000774298 0.00166 0 0 0 0 
-0.000477157 0.00166 0 0 0 0 
-0.000180018 0.00166 0 0 0 0 
0.000117123 0.00166 0 0 0 0 
0.000414263 0.00166 0 0 0 0 
0.000711402 0.00166 0 0 0 0 
0.00100854 0.00166 0 0 0 0 
0.00130568 0.00166 0 0 0 0 
0.00160282 0.00166 0 0 0 0 
-0.00196286 0.0017 0 0 0 0 
-0.00166572 0.0017 0 0 0 0 
-0.00136858 0.0017 0 0 0 0 
-0.00107144 0.0017 0 0 0 0 
-0.000774298 0.0017 0 0 0 0 
-0.000477157 0.0017 0 0 0 0 
-0.000180018 0.0017 0 0 0 0 
0.000117123 0.0017 0 0 0 0 
0.000414263 0.0017 0 0 0 0 
0.000711402 0.0017 0 0 0 0 
0.00100854 0.0017 0 0 0 0 
0.00130568 0.0017 0 0 0 0 
0.00160282 0.0017 0 0 0 0 
-0.00196286 0.00174 0 0 0 0 
-0.00166572 0.00174 0 0 0 0 
-0.00136858 0.00174 0 0 0 0 
-0.00107144 0.00174 0 0 0 0 
-0.000774298 0.00174 0 0 0 0 
-0.000477157 0.00174 0 0 0 0 
-0.000180018 0.00174 0 0 0 0 
0.000117123 0.00174 0 0 0 0 
0.000414263 0.00174 0 0 0 0 
0.000711402 0.00174 0 0 0 0 
0.00100854 0.00174 0 0 0 0 
0.00130568 0.00174 0 0 0 0 
0.00160282 0.00174 0 0 0 0 
-0.00196286 0.00178 0 0 0 0 
-0.00166572 0.00178 0 0 0 0 
-0.00136858 0.00178 0 0 0 0 
-0.00107144 0.00178 0 0 0 0 
-0.000774298 0.00178 0 0 0 0 
-0.000477157 0.00178 0 0 0 0 
-0.000180018 0.00178 0 0 0 0 
0.000117123 0.00178 0 0 0 0 
0.000414263 0.00178 0 0 0 0 
0.000711402 0.00178 0 0 0 0 
0.00100854 0.00178 0 0 0 0 
0.00130568 0.00178 0 0 0 0 
0.00160282 0.00178 0 0 0 0 
-0.00196286 0.00182 0 0 0 0 
-0.00166572 0.00182 0 0 0 0 
-0.00136858 0.00182 0 0 0 0 
-0.00107144 0.00182 0 0 0 0 
-0.000774298 0.00182 0 0 0 0 
-0.000477157 0.00182 0 0 0 0 
-0.000180018 0.00182 0 0 0 0 
0.000117123 0.00182 0 0 0 0 
0.000414263 0.00182 0 0 0 0 
0.000711402 0.00182 0 0 0 0 
0.00100854 0.00182 0 0 0 0 
0.00130568 0.00182 0 0 0 0 
0.00160282 0.00182 0 0 0 0 
-0.00196286 0.00186 0 0 0 0 
-0.00166572 0.00186 0 0 0 0 
-0.00136858 0.00186 0 0 0 0 
-0.00107144 0.00186 0 0 0 0 
-0.000774298 0.00186 0 0 0 0 
-0.000477157 0.00186 0 0 0 0 
-0.000180018 0.00186 0 0 0 0 
0.000117123 0.00186 0 0 0 0 
0.000414263 0.00186 0 0 0 0 
0.000711402 0.00186 0 0 0 0 
0.00100854 0.00186 0 0 0 0 
0.00130568 0.00186 0 0 0 0 
0.00160282 0.00186 0 0 0 0 
-0.00196286 0.0019 0 0 0 0 
-0.00166572 0.0019 0 0 0 0 
-0.00136858 0.0019 0 0 0 0 
-0.00107144 0.0019 0 0 0 0 
-0.000774298 0.0019 0 0 0 0 
-0.000477157 0.0019 0 0 0 0 
-0.000180018 0.0019 0 0 0 0 
0.000117123 0.0019 0 0 0 0 
0.000414263 0.0019 0 0 0 0 
0.000711402 0.0019 0 0 0 0 
0.00100854 0.0019 0 0 0 0 
0.00130568 0.0019 0 0 0 0 
0.00160282 0.0019 0 0 0 0 
-0.00196286 0.00194 0 0 0 0 
-0.00166572 0.00194 0 0 0 0 
-0.00136858 0.00194 0 0 0 0 
-0.00107144 0.00194 0 0 0 0 
-0.000774298 0.00194 0 0 0 0 
-0.000477157 0.00194 0 0 0 0 
-0.000180018 0.00194 0 0 0 0 
0.000117123 0.00194 0 0 0 0 
0.000414263 0.00194 0 0 0 0 
0.000711402 0.00194 0 0 0 0 
0.00100854 0.00194 0 0 0 0 
0.00130568 0.00194 0 0 0 0 
0.00160282 0.00194 0 0 0 0 
-0.00196286 0.00198 0 0 0 0 
-0.00166572 0.00198 0 0 0 0 
-0.00136858 0.00198 0 0 0 0 
-0.00107144 0.00198 0 0 0 0 
-0.000774298 0.00198 0 0 0 0 
-0.000477157 0.00198 0 0 0 0 
-0.000180018 0.00198 0 0 0 0 
0.000117123 0.00198 0 0 0 0 
0.000414263 0.00198 0 0 0 0 
0.000711402 0.00198 0 0 0 0 
0.00100854 0.00198 0 0 0 0 
0.00130568 0.00198 0 0 0 0 
0.00160282 0.00198 0 0 0 0 
-0.00188857 2e-05 0 0 0 0 
-0.00159143 2e-05 0 0 0 0 
-0.00129429 2e-05 0 0 0 0 
-0.000997153 2e-05 0 0 0 0 
-0.000700013 2e-05 0 0 0 0 
-0.000402872 2e-05 0 0 0 0 
-0.000105732 2e-05 0 0 0 0 
0.000191407 2e-05 0 0 0 0 
0.000488547 2e-05 0 0 0 0 
0.000785687 2e-05 0 0 0 0 
0.00108283 2e-05 0 0 0 0 
0.00137997 2e-05 0 0 0 0 
0.00167711 2e-05 0 0 0 0 
-0.00188857 6e-05 0 0 0 0 
-0.00159143 6e-05 0 0 0 0 
-0.00129429 6e-05 0 0 0 0 
-0.000997153 6e-05 0 0 0 0 
-0.000700013 6e-05 0 0 0 0 
-0.000402872 6e-05 0 0 0 0 
