ITEM: TIMESTEP
130000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78366 19.1654 273.028 101412 
5 2.22939e-07 1.7832 18.0728 273.035 101388 
9 4.21107e-07 1.784 16.9554 272.928 101394 
13 6.19275e-07 1.78409 15.3476 272.863 101375 
17 8.17443e-07 1.78566 13.7227 272.738 101418 
21 1.01561e-06 1.78605 12.2884 272.871 101489 
25 1.21378e-06 1.7836 10.5752 272.895 101359 
2 7.4313e-08 1.78466 18.8003 273.154 101516 
6 2.72481e-07 1.78269 17.6885 273.054 101366 
10 4.70649e-07 1.78439 16.4597 272.871 101395 
14 6.68817e-07 1.78541 15.0281 272.991 101498 
18 8.66985e-07 1.78474 13.3852 272.994 101461 
22 1.06515e-06 1.78409 11.9147 273.001 101427 
3 1.23855e-07 1.78362 18.6694 273.216 101480 
7 3.22023e-07 1.78405 17.5493 272.963 101410 
11 5.20191e-07 1.7847 16.2383 272.844 101403 
15 7.18359e-07 1.78525 14.5475 273.068 101517 
19 9.16527e-07 1.78423 12.9342 273.103 101472 
23 1.11469e-06 1.78337 11.1712 273.143 101438 
4 1.73397e-07 1.78308 18.4577 273.156 101426 
8 3.71565e-07 1.78335 17.1092 272.995 101382 
12 5.69733e-07 1.78454 15.9178 272.925 101424 
16 7.67901e-07 1.78456 14.2467 272.946 101432 
20 9.66069e-07 1.78419 12.6401 272.885 101389 
24 1.16424e-06 1.78401 11.161 273.134 101471 
26 1.26332e-06 1.78331 10.0189 273.181 101449 
30 1.46149e-06 1.78421 8.48086 273.173 101497 
34 1.65966e-06 1.78483 6.71684 273.007 101470 
38 1.85782e-06 1.78418 5.11832 273.118 101475 
42 2.05599e-06 1.78231 3.61668 273.298 101435 
46 2.25416e-06 1.78214 2.03295 273.219 101396 
50 2.45233e-06 1.78259 0.217095 273.306 101454 
29 1.41195e-06 1.78331 8.77257 273.075 101410 
33 1.61012e-06 1.78355 7.2047 273.118 101439 
37 1.80828e-06 1.78331 5.62036 273.103 101420 
41 2.00645e-06 1.78306 3.94888 273.187 101437 
45 2.20462e-06 1.78308 2.21698 273.273 101470 
49 2.40279e-06 1.78258 0.438946 273.47 101514 
27 1.31286e-06 1.78343 9.52941 273.1 101426 
31 1.51103e-06 1.78261 8.0634 273.02 101349 
35 1.7092e-06 1.78402 6.54544 273.054 101442 
39 1.90737e-06 1.78255 4.9816 273.079 101368 
43 2.10553e-06 1.78188 3.20429 273.156 101358 
47 2.3037e-06 1.78176 1.48244 273.298 101404 
28 1.3624e-06 1.78351 9.43007 272.898 101355 
32 1.56057e-06 1.7834 7.52885 273.143 101440 
36 1.75874e-06 1.78512 5.93916 273.127 101532 
40 1.95691e-06 1.78188 4.18044 273.24 101389 
44 2.15508e-06 1.78171 2.78205 273.212 101369 
48 2.35324e-06 1.78071 1.01662 273.269 101333 
51 2.50187e-06 1.78288 -0.168812 273.205 101433 
55 2.70004e-06 1.78218 -1.71291 273.359 101451 
59 2.89821e-06 1.78246 -3.45091 273.246 101425 
63 3.09637e-06 1.78256 -5.09169 273.325 101460 
67 3.29454e-06 1.78278 -6.72087 273.472 101527 
71 3.49271e-06 1.78167 -8.20438 273.261 101385 
75 3.69088e-06 1.78298 -9.92435 273.454 101532 
53 2.60096e-06 1.78098 -0.953102 273.245 101340 
57 2.79912e-06 1.78211 -2.49349 273.318 101431 
61 2.99729e-06 1.78183 -4.03939 273.367 101434 
65 3.19546e-06 1.78112 -5.91181 273.308 101371 
69 3.39363e-06 1.78252 -7.47397 273.425 101494 
73 3.5918e-06 1.78176 -8.94358 273.243 101383 
54 2.6505e-06 1.78153 -1.38407 273.37 101418 
58 2.84867e-06 1.78132 -2.88215 273.323 101388 
62 3.04683e-06 1.78199 -4.56258 273.259 101402 
66 3.245e-06 1.78171 -6.25879 273.244 101381 
70 3.44317e-06 1.7823 -7.89943 273.341 101450 
74 3.64134e-06 1.78144 -9.49257 273.458 101445 
52 2.55141e-06 1.78378 -0.33909 273.333 101532 
56 2.74958e-06 1.78334 -2.2426 273.498 101568 
60 2.94775e-06 1.78099 -3.76403 273.379 101391 
64 3.14592e-06 1.78307 -5.44785 273.372 101506 
68 3.34408e-06 1.78142 -7.14757 273.394 101421 
72 3.54225e-06 1.7824 -8.63407 273.311 101445 
76 3.74042e-06 1.78208 -10.5041 273.323 101432 
80 3.93859e-06 1.78297 -11.8893 273.092 101397 
84 4.13676e-06 1.78157 -13.5323 273.18 101349 
88 4.33492e-06 1.78331 -15.1102 273.259 101478 
92 4.53309e-06 1.78312 -16.7428 273.148 101426 
96 4.73126e-06 1.78276 -18.1153 273.116 101393 
100 4.92943e-06 1.78302 -18.9727 273.008 101368 
77 3.78996e-06 1.78397 -10.7126 273.298 101530 
81 3.98813e-06 1.7828 -12.2144 273.239 101441 
85 4.1863e-06 1.78421 -14.2128 273.092 101467 
89 4.38447e-06 1.78428 -15.6497 272.97 101426 
93 4.58263e-06 1.78373 -17.1644 273.076 101434 
97 4.7808e-06 1.78354 -18.2491 273.073 101422 
78 3.8395e-06 1.78193 -11.2717 273.188 101373 
82 4.03767e-06 1.78246 -12.8862 273.276 101436 
86 4.23584e-06 1.78225 -14.5173 273.254 101416 
90 4.43401e-06 1.7829 -16.0328 273.092 101392 
94 4.63218e-06 1.78411 -17.479 273.156 101485 
98 4.83034e-06 1.78402 -18.6524 273.059 101444 
79 3.88905e-06 1.78227 -11.6782 273.356 101455 
83 4.08721e-06 1.78255 -13.3447 273.177 101404 
87 4.28538e-06 1.78202 -14.9008 273.149 101363 
91 4.48355e-06 1.78394 -16.2964 273.121 101462 
95 4.68172e-06 1.78446 -17.6531 273.035 101460 
99 4.87989e-06 1.78372 -18.9783 273.051 101424 
