ITEM: TIMESTEP
140000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78398 19.045 272.989 101416 
5 2.22939e-07 1.78315 18.1906 273.095 101408 
9 4.21107e-07 1.78345 16.8518 273 101390 
13 6.19275e-07 1.7816 15.3014 272.83 101221 
17 8.17443e-07 1.78364 13.9463 273.26 101497 
21 1.01561e-06 1.78217 12.2544 273.047 101335 
25 1.21378e-06 1.78392 10.631 273.101 101453 
2 7.4313e-08 1.78305 18.8385 273.079 101396 
6 2.72481e-07 1.78474 17.9457 273.133 101512 
10 4.70649e-07 1.78484 16.5368 273.156 101527 
14 6.68817e-07 1.78325 15.1844 273.103 101416 
18 8.66985e-07 1.78335 13.4886 273.009 101387 
22 1.06515e-06 1.78287 11.7278 273.132 101405 
3 1.23855e-07 1.7814 18.6899 273.311 101389 
7 3.22023e-07 1.78464 17.4583 273.161 101517 
11 5.20191e-07 1.78422 16.0894 273.172 101497 
15 7.18359e-07 1.78387 14.6205 273.133 101463 
19 9.16527e-07 1.78449 13.1212 273.248 101541 
23 1.11469e-06 1.78441 11.4612 273.032 101456 
4 1.73397e-07 1.78284 18.5535 273.07 101381 
8 3.71565e-07 1.78212 17.2535 273.234 101400 
12 5.69733e-07 1.7829 15.9625 273.064 101382 
16 7.67901e-07 1.78354 14.1933 273.027 101405 
20 9.66069e-07 1.78333 12.6147 273.044 101399 
24 1.16424e-06 1.78443 10.9855 273.105 101484 
26 1.26332e-06 1.7836 10.1552 273.068 101424 
30 1.46149e-06 1.783 8.35632 273.01 101367 
34 1.65966e-06 1.78394 6.61096 273.042 101433 
38 1.85782e-06 1.78416 5.27202 273.097 101466 
42 2.05599e-06 1.78466 3.69331 273.045 101475 
46 2.25416e-06 1.78312 2.05584 273.248 101463 
50 2.45233e-06 1.78361 0.360923 273.182 101466 
29 1.41195e-06 1.78338 9.09121 273.126 101432 
33 1.61012e-06 1.78224 7.2416 273.091 101355 
37 1.80828e-06 1.78333 5.90176 273.337 101508 
41 2.00645e-06 1.78294 3.95713 273.128 101408 
45 2.20462e-06 1.78364 2.43101 273.246 101492 
49 2.40279e-06 1.78393 0.768762 273.287 101523 
27 1.31286e-06 1.78358 9.92388 272.958 101382 
31 1.51103e-06 1.78247 8.02909 272.954 101317 
35 1.7092e-06 1.78304 6.5827 273.199 101440 
39 1.90737e-06 1.78328 4.8366 273.119 101424 
43 2.10553e-06 1.78265 3.10809 273.059 101366 
47 2.3037e-06 1.78209 1.4721 273.131 101361 
28 1.3624e-06 1.784 9.13543 273.233 101507 
32 1.56057e-06 1.7836 7.71285 273.027 101408 
36 1.75874e-06 1.78304 5.96227 273.144 101420 
40 1.95691e-06 1.78311 4.42846 273.151 101426 
44 2.15508e-06 1.78263 2.78212 273.093 101377 
48 2.35324e-06 1.78244 1.14918 273.146 101387 
51 2.50187e-06 1.78215 0.0924647 273.488 101497 
55 2.70004e-06 1.78187 -1.41502 273.2 101374 
59 2.89821e-06 1.78368 -3.11648 273.217 101483 
63 3.09637e-06 1.78188 -4.82045 273.252 101394 
67 3.29454e-06 1.78348 -6.35601 273.307 101505 
71 3.49271e-06 1.78127 -8.26196 273.175 101331 
75 3.69088e-06 1.78203 -9.77691 273.234 101395 
53 2.60096e-06 1.78159 -0.776267 273.272 101385 
57 2.79912e-06 1.78196 -2.49126 273.275 101407 
61 2.99729e-06 1.78151 -4.02216 273.157 101338 
65 3.19546e-06 1.78316 -5.56339 273.282 101478 
69 3.39363e-06 1.78287 -7.2814 273.192 101428 
73 3.5918e-06 1.78233 -9.03905 273.129 101374 
54 2.6505e-06 1.78083 -1.34494 273.199 101314 
58 2.84867e-06 1.78232 -2.7644 273.201 101400 
62 3.04683e-06 1.78203 -4.49674 273.06 101331 
66 3.245e-06 1.78272 -6.15994 273.18 101415 
70 3.44317e-06 1.782 -7.62762 273.246 101398 
74 3.64134e-06 1.78331 -9.53099 273.225 101465 
52 2.55141e-06 1.78249 -0.373428 273.22 101417 
56 2.74958e-06 1.78173 -1.88659 273.21 101370 
60 2.94775e-06 1.78296 -3.60635 273.3 101473 
64 3.14592e-06 1.78317 -5.17495 273.158 101433 
68 3.34408e-06 1.78343 -6.83387 273.183 101456 
72 3.54225e-06 1.78327 -8.49599 273.163 101440 
76 3.74042e-06 1.78396 -10.0288 273.235 101506 
80 3.93859e-06 1.78274 -11.6524 273.109 101390 
84 4.13676e-06 1.78328 -13.5334 273.26 101476 
88 4.33492e-06 1.78364 -15.1202 273.081 101430 
92 4.53309e-06 1.78239 -16.8318 272.971 101318 
96 4.73126e-06 1.78287 -17.9747 273.101 101394 
100 4.92943e-06 1.78439 -19.0495 273.214 101523 
77 3.78996e-06 1.7827 -10.5063 273.263 101444 
81 3.98813e-06 1.78162 -12.2999 272.972 101275 
85 4.1863e-06 1.78275 -13.8727 273.191 101421 
89 4.38447e-06 1.78451 -15.8448 273.246 101542 
93 4.58263e-06 1.78397 -16.8469 272.98 101411 
97 4.7808e-06 1.78389 -18.1783 273.132 101464 
78 3.8395e-06 1.78187 -11.1365 273.186 101369 
82 4.03767e-06 1.78194 -12.7289 273.178 101370 
86 4.23584e-06 1.78435 -14.4674 273.294 101550 
90 4.43401e-06 1.78529 -15.9287 273.07 101520 
94 4.63218e-06 1.78441 -17.3229 273.122 101489 
98 4.83034e-06 1.783 -18.6069 273.18 101431 
79 3.88905e-06 1.78201 -11.4194 273.087 101340 
83 4.08721e-06 1.78233 -12.9942 273.117 101370 
87 4.28538e-06 1.78279 -14.7102 272.93 101326 
91 4.48355e-06 1.78428 -16.2881 272.998 101436 
95 4.68172e-06 1.78466 -17.6197 272.992 101455 
99 4.87989e-06 1.784 -18.726 272.834 101359 
