ITEM: TIMESTEP
190000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78583 18.9383 273.135 101575 
5 2.22939e-07 1.78408 18.0627 272.983 101419 
9 4.21107e-07 1.78484 16.7305 273.145 101523 
13 6.19275e-07 1.78493 15.2437 273.139 101525 
17 8.17443e-07 1.78378 13.7749 272.936 101385 
21 1.01561e-06 1.7834 12.0416 273.193 101458 
25 1.21378e-06 1.78378 10.4132 273.289 101516 
2 7.4313e-08 1.78522 18.6797 273.033 101502 
6 2.72481e-07 1.78425 17.857 273.133 101484 
10 4.70649e-07 1.78257 16.3355 272.983 101333 
14 6.68817e-07 1.78481 15.0755 273.075 101495 
18 8.66985e-07 1.78333 13.4207 273.185 101451 
22 1.06515e-06 1.7848 11.5377 273.232 101553 
3 1.23855e-07 1.78461 18.6078 272.885 101413 
7 3.22023e-07 1.78379 17.4387 273.097 101445 
11 5.20191e-07 1.78465 16.2496 273.019 101465 
15 7.18359e-07 1.78366 14.5531 273.167 101464 
19 9.16527e-07 1.7852 12.9899 273.181 101556 
23 1.11469e-06 1.78514 11.1933 273.163 101546 
4 1.73397e-07 1.78401 18.3009 273.059 101444 
8 3.71565e-07 1.78445 17.1127 273.117 101490 
12 5.69733e-07 1.78413 15.5894 273.119 101472 
16 7.67901e-07 1.78481 14.1366 273.223 101550 
20 9.66069e-07 1.78344 12.4872 273.205 101465 
24 1.16424e-06 1.78328 11.1061 273.178 101446 
26 1.26332e-06 1.78355 10.0932 273.21 101473 
30 1.46149e-06 1.78282 8.31204 273.237 101442 
34 1.65966e-06 1.78248 6.73545 273.189 101405 
38 1.85782e-06 1.78114 4.99812 273.379 101399 
42 2.05599e-06 1.78263 3.39501 273.398 101491 
46 2.25416e-06 1.78311 1.64137 273.243 101460 
50 2.45233e-06 1.78352 -0.139193 273.195 101466 
29 1.41195e-06 1.78232 8.66419 273.404 101475 
33 1.61012e-06 1.78397 7.09797 273.282 101524 
37 1.80828e-06 1.78343 5.37037 273.233 101475 
41 2.00645e-06 1.78346 3.75729 273.329 101512 
45 2.20462e-06 1.78483 2.06429 273.255 101563 
49 2.40279e-06 1.78303 0.520447 273.366 101501 
27 1.31286e-06 1.78319 9.4426 273.461 101546 
31 1.51103e-06 1.78183 7.98739 273.214 101376 
35 1.7092e-06 1.78217 6.35188 273.379 101458 
39 1.90737e-06 1.78199 4.55235 273.215 101386 
43 2.10553e-06 1.78423 2.92172 273.341 101561 
47 2.3037e-06 1.78345 1.16507 273.369 101527 
28 1.3624e-06 1.78378 9.23764 273.169 101471 
32 1.56057e-06 1.78329 7.49515 273.311 101496 
36 1.75874e-06 1.78174 5.88908 273.268 101392 
40 1.95691e-06 1.7816 4.39403 273.237 101372 
44 2.15508e-06 1.78193 2.57584 273.172 101367 
48 2.35324e-06 1.78127 0.776407 273.384 101408 
51 2.50187e-06 1.78343 -0.42275 273.514 101580 
55 2.70004e-06 1.78253 -2.02137 273.369 101474 
59 2.89821e-06 1.78224 -3.74945 273.29 101428 
63 3.09637e-06 1.78222 -5.33088 273.323 101439 
67 3.29454e-06 1.7823 -6.87811 273.456 101494 
71 3.49271e-06 1.78172 -8.36816 273.569 101503 
75 3.69088e-06 1.78322 -9.99165 273.463 101548 
53 2.60096e-06 1.78202 -1.10302 273.484 101488 
57 2.79912e-06 1.78238 -2.90953 273.351 101459 
61 2.99729e-06 1.78133 -4.40795 273.376 101409 
65 3.19546e-06 1.78236 -5.94728 273.411 101480 
69 3.39363e-06 1.7827 -7.81438 273.547 101550 
73 3.5918e-06 1.78038 -9.25233 273.336 101340 
54 2.6505e-06 1.78125 -1.60568 273.373 101403 
58 2.84867e-06 1.78255 -3.14075 273.357 101471 
62 3.04683e-06 1.78275 -4.92328 273.45 101517 
66 3.245e-06 1.7813 -6.40018 273.516 101459 
70 3.44317e-06 1.78297 -8.22507 273.568 101573 
74 3.64134e-06 1.78292 -9.64167 273.313 101476 
52 2.55141e-06 1.78262 -0.906988 273.313 101459 
56 2.74958e-06 1.78155 -2.37849 273.315 101398 
60 2.94775e-06 1.78098 -4.13098 273.372 101387 
64 3.14592e-06 1.78174 -5.76265 273.464 101465 
68 3.34408e-06 1.78269 -7.2541 273.432 101507 
72 3.54225e-06 1.78144 -8.84867 273.532 101473 
76 3.74042e-06 1.78127 -10.5451 273.487 101446 
80 3.93859e-06 1.78241 -12.1414 273.335 101455 
84 4.13676e-06 1.7847 -13.8438 273.485 101641 
88 4.33492e-06 1.78283 -15.2673 273.302 101467 
92 4.53309e-06 1.78412 -17.0739 273.023 101437 
96 4.73126e-06 1.78527 -18.1189 273.221 101575 
100 4.92943e-06 1.78381 -19.1311 273.206 101486 
77 3.78996e-06 1.7807 -10.8798 273.415 101387 
81 3.98813e-06 1.78308 -12.6096 273.291 101477 
85 4.1863e-06 1.78351 -14.2773 273.342 101520 
89 4.38447e-06 1.78277 -15.912 273.359 101484 
93 4.58263e-06 1.78336 -17.1512 273.118 101428 
97 4.7808e-06 1.7851 -18.4097 273.156 101541 
78 3.8395e-06 1.78162 -11.4032 273.416 101440 
82 4.03767e-06 1.7826 -12.9469 273.455 101510 
86 4.23584e-06 1.78237 -14.6294 273.288 101435 
90 4.43401e-06 1.78407 -16.3388 273.272 101526 
94 4.63218e-06 1.78342 -17.7587 273.381 101529 
98 4.83034e-06 1.78365 -18.7263 273.101 101438 
79 3.88905e-06 1.78215 -11.5884 273.213 101395 
83 4.08721e-06 1.7833 -13.384 273.285 101487 
87 4.28538e-06 1.78323 -15.02 273.303 101489 
91 4.48355e-06 1.78333 -16.672 273.231 101468 
95 4.68172e-06 1.78403 -18.0266 273.09 101456 
99 4.87989e-06 1.78349 -19.0151 273.118 101435 
