ITEM: TIMESTEP
180000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78413 18.9446 273.03 101439 
5 2.22939e-07 1.78304 17.9618 273.005 101368 
9 4.21107e-07 1.78407 16.6757 273.065 101449 
13 6.19275e-07 1.78491 15.1261 273.029 101483 
17 8.17443e-07 1.785 13.3993 273.224 101561 
21 1.01561e-06 1.7838 11.9451 273.026 101419 
25 1.21378e-06 1.78292 10.3669 273.197 101433 
2 7.4313e-08 1.78489 18.6058 273.048 101489 
6 2.72481e-07 1.78487 17.8955 272.88 101426 
10 4.70649e-07 1.78571 16.2753 273.056 101539 
14 6.68817e-07 1.78631 14.8451 273.098 101589 
18 8.66985e-07 1.78315 13.176 273.113 101415 
22 1.06515e-06 1.78248 11.5713 273.199 101409 
3 1.23855e-07 1.78499 18.5223 273.011 101481 
7 3.22023e-07 1.78461 17.2514 272.96 101440 
11 5.20191e-07 1.78415 15.9386 273.02 101437 
15 7.18359e-07 1.78299 14.3195 273.039 101378 
19 9.16527e-07 1.78442 12.5623 273.025 101454 
23 1.11469e-06 1.78275 11.0457 273.071 101376 
4 1.73397e-07 1.78267 18.276 273.088 101378 
8 3.71565e-07 1.78427 17.1625 272.923 101408 
12 5.69733e-07 1.78341 15.5476 273.083 101419 
16 7.67901e-07 1.78591 13.8979 272.986 101524 
20 9.66069e-07 1.78242 12.1094 273.098 101368 
24 1.16424e-06 1.78248 10.7299 272.928 101308 
26 1.26332e-06 1.78288 9.92982 273.133 101407 
30 1.46149e-06 1.78358 8.24112 273.326 101518 
34 1.65966e-06 1.78224 6.82107 273.222 101403 
38 1.85782e-06 1.78257 5.0683 273.442 101503 
42 2.05599e-06 1.78328 3.5703 273.12 101424 
46 2.25416e-06 1.78174 1.74214 273.414 101446 
50 2.45233e-06 1.7824 0.122169 273.263 101428 
29 1.41195e-06 1.78416 8.50929 273.167 101492 
33 1.61012e-06 1.78336 7.07681 273.133 101434 
37 1.80828e-06 1.78269 5.48785 273.322 101466 
41 2.00645e-06 1.78235 3.89878 273.316 101444 
45 2.20462e-06 1.78324 2.22318 273.328 101499 
49 2.40279e-06 1.7823 0.897504 273.248 101416 
27 1.31286e-06 1.78196 9.45265 273.123 101351 
31 1.51103e-06 1.78214 7.86249 273.266 101414 
35 1.7092e-06 1.78233 6.01426 273.192 101397 
39 1.90737e-06 1.78254 4.79951 273.072 101365 
43 2.10553e-06 1.78118 2.92476 273.156 101318 
47 2.3037e-06 1.78298 1.50653 273.416 101517 
28 1.3624e-06 1.78207 9.08061 273.228 101396 
32 1.56057e-06 1.78295 7.40519 273.159 101420 
36 1.75874e-06 1.78267 5.79223 273.263 101443 
40 1.95691e-06 1.78249 4.30841 273.258 101431 
44 2.15508e-06 1.78268 2.78592 273.155 101403 
48 2.35324e-06 1.78221 1.1279 273.16 101379 
51 2.50187e-06 1.78262 -0.110542 273.334 101467 
55 2.70004e-06 1.78309 -1.92137 273.258 101465 
59 2.89821e-06 1.78232 -3.46892 273.307 101439 
63 3.09637e-06 1.781 -5.19884 273.204 101326 
67 3.29454e-06 1.78194 -6.52881 273.319 101422 
71 3.49271e-06 1.7832 -8.52895 273.351 101506 
75 3.69088e-06 1.78214 -10.0409 273.298 101426 
53 2.60096e-06 1.78162 -0.86178 273.319 101404 
57 2.79912e-06 1.78224 -2.65595 273.328 101442 
61 2.99729e-06 1.78324 -4.3508 273.277 101481 
65 3.19546e-06 1.78186 -5.816 273.194 101371 
69 3.39363e-06 1.78198 -7.46236 273.326 101427 
73 3.5918e-06 1.78369 -9.132 273.149 101458 
54 2.6505e-06 1.78392 -1.38297 273.449 101583 
58 2.84867e-06 1.7823 -3.05793 273.315 101441 
62 3.04683e-06 1.78219 -4.78428 273.278 101421 
66 3.245e-06 1.78286 -6.20054 273.145 101410 
70 3.44317e-06 1.78323 -8.05542 273.126 101424 
74 3.64134e-06 1.78247 -9.5033 273.404 101484 
52 2.55141e-06 1.78249 -0.57568 273.366 101471 
56 2.74958e-06 1.78285 -2.2606 273.263 101453 
60 2.94775e-06 1.78236 -3.89839 273.3 101439 
64 3.14592e-06 1.78147 -5.3635 273.253 101371 
68 3.34408e-06 1.78275 -6.96107 273.217 101430 
72 3.54225e-06 1.78227 -8.63343 273.358 101456 
76 3.74042e-06 1.78301 -10.4495 273.355 101496 
80 3.93859e-06 1.78238 -12.1379 273.451 101496 
84 4.13676e-06 1.78197 -13.8181 273.234 101392 
88 4.33492e-06 1.78269 -15.2937 272.996 101345 
92 4.53309e-06 1.78443 -16.6921 273.07 101472 
96 4.73126e-06 1.78315 -17.967 272.932 101347 
100 4.92943e-06 1.78411 -18.911 273.028 101437 
77 3.78996e-06 1.78211 -10.8188 273.22 101395 
81 3.98813e-06 1.78268 -12.4821 273.335 101470 
85 4.1863e-06 1.78183 -14.2515 273.04 101312 
89 4.38447e-06 1.78246 -15.5504 273.182 101401 
93 4.58263e-06 1.78379 -17.1211 273.014 101414 
97 4.7808e-06 1.78466 -18.2196 273.04 101473 
78 3.8395e-06 1.78252 -11.2521 273.328 101458 
82 4.03767e-06 1.78292 -12.8623 273.177 101425 
86 4.23584e-06 1.78344 -14.6371 273.002 101390 
90 4.43401e-06 1.78355 -16.0904 272.967 101383 
94 4.63218e-06 1.78474 -17.4728 273.006 101465 
98 4.83034e-06 1.78417 -18.6444 272.974 101421 
79 3.88905e-06 1.78257 -11.6096 273.402 101489 
83 4.08721e-06 1.78316 -13.1183 273.224 101456 
87 4.28538e-06 1.7839 -14.9553 273.237 101503 
91 4.48355e-06 1.78481 -16.5737 272.929 101440 
95 4.68172e-06 1.78463 -17.7148 273.072 101483 
99 4.87989e-06 1.78421 -18.9108 273.049 101451 
