ITEM: TIMESTEP
100000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_2[1] f_2[2] f_2[3] 
1 2.4771e-08 153.058 -44.5369 -14.6809 
5 2.22939e-07 157.251 45.3925 30.7387 
9 4.21107e-07 150.762 -142.679 -21.5219 
13 6.19275e-07 145.216 -10.0415 19.2778 
17 8.17443e-07 152.46 82.8532 -27.6477 
21 1.01561e-06 136.254 -90.1939 16.8514 
25 1.21378e-06 141.923 5.42461 -0.446399 
2 7.4313e-08 137.273 -26.9503 15.8653 
6 2.72481e-07 146.349 45.2582 -2.80941 
10 4.70649e-07 154.144 27.0956 -4.48984 
14 6.68817e-07 165.21 -35.6538 2.23027 
18 8.66985e-07 150.942 25.8746 31.7097 
22 1.06515e-06 166.442 2.01239 -2.11044 
3 1.23855e-07 131.853 -47.3583 -8.24139 
7 3.22023e-07 163.115 58.5032 1.45426 
11 5.20191e-07 158.338 -18.8321 -1.79851 
15 7.18359e-07 179.577 -13.3566 22.199 
19 9.16527e-07 176.346 -73.714 5.34886 
23 1.11469e-06 152.277 -22.1316 28.0689 
4 1.73397e-07 141.164 26.8895 5.77774 
8 3.71565e-07 147.481 -23.069 -0.773922 
12 5.69733e-07 154.814 -31.656 -15.899 
16 7.67901e-07 152.694 5.54466 5.38781 
20 9.66069e-07 130.258 -67.9375 28.9772 
24 1.16424e-06 155.437 24.9974 4.56471 
26 1.26332e-06 161.499 -1.84293 21.3319 
30 1.46149e-06 165.414 -31.9113 -7.4446 
34 1.65966e-06 134.511 17.0018 13.365 
38 1.85782e-06 160.712 41.7025 8.39953 
42 2.05599e-06 166.811 -1.82511 -1.81917 
46 2.25416e-06 160.494 -65.901 5.43796 
50 2.45233e-06 169.983 17.9865 5.56853 
29 1.41195e-06 182.818 -52.357 2.44747 
33 1.61012e-06 186.376 -0.0813064 -1.96228 
37 1.80828e-06 145.407 86.3853 6.63195 
41 2.00645e-06 146.244 72.2802 1.84264 
45 2.20462e-06 174.594 -41.8186 4.53174 
49 2.40279e-06 170.539 47.6627 10.5021 
27 1.31286e-06 131.102 -90.4715 10.861 
31 1.51103e-06 165.836 79.3924 -3.57838 
35 1.7092e-06 163.409 -4.51619 -5.37619 
39 1.90737e-06 151.717 -48.1976 19.381 
43 2.10553e-06 185.272 5.80387 22.5257 
47 2.3037e-06 150.058 60.5735 -9.92092 
28 1.3624e-06 159.549 -22.165 1.88823 
32 1.56057e-06 171.7 -21.8998 -7.95579 
36 1.75874e-06 157.539 83.9339 14.3059 
40 1.95691e-06 158.755 29.3903 -0.240921 
44 2.15508e-06 153.034 -65.4182 -16.6322 
48 2.35324e-06 162.01 52.4816 7.22574 
51 2.50187e-06 159.314 -91.2224 -2.32471 
55 2.70004e-06 164.292 53.9377 3.5687 
59 2.89821e-06 157.498 5.87115 -0.069811 
63 3.09637e-06 177.586 19.4407 4.8203 
67 3.29454e-06 155.646 16.5946 -6.58465 
71 3.49271e-06 131.456 5.75395 7.77358 
75 3.69088e-06 152.035 39.479 -17.1612 
53 2.60096e-06 161.016 -29.6048 1.37234 
57 2.79912e-06 168.379 -61.6639 -4.99395 
61 2.99729e-06 139.144 23.3233 -6.29429 
65 3.19546e-06 152.765 -107.441 -12.1806 
69 3.39363e-06 151.21 -35.9875 -3.89125 
73 3.5918e-06 171.167 40.7754 3.78978 
54 2.6505e-06 168.202 -2.33859 -10.6569 
58 2.84867e-06 172.905 -4.57624 -7.64963 
62 3.04683e-06 164.541 -105.849 -13.9741 
66 3.245e-06 163.104 -31.898 -17.8749 
70 3.44317e-06 178.669 24.6422 22.6673 
74 3.64134e-06 150.055 -135.78 -15.094 
52 2.55141e-06 137.834 -45.3248 -0.373511 
56 2.74958e-06 173.833 -19.1832 17.5029 
60 2.94775e-06 149.452 73.6805 -13.7408 
64 3.14592e-06 130.605 -44.0458 -3.76059 
68 3.34408e-06 157.765 -28.7703 -11.6792 
72 3.54225e-06 188.962 1.61548 1.99074 
76 3.74042e-06 174.325 -17.6344 -11.2718 
80 3.93859e-06 167.376 -42.1021 8.10137 
84 4.13676e-06 150.628 76.4202 -24.2085 
88 4.33492e-06 121.573 -37.2024 -37.077 
92 4.53309e-06 174.484 -4.81216 -7.18216 
96 4.73126e-06 162.993 110.628 -27.4522 
100 4.92943e-06 169.479 -34.552 -6.5321 
77 3.78996e-06 143.375 -6.46098 -22.3957 
81 3.98813e-06 172.101 17.1724 -16.1894 
85 4.1863e-06 163.832 137.576 -11.7758 
89 4.38447e-06 165.287 -14.1795 11.3527 
93 4.58263e-06 142.959 -121.799 -18.9095 
97 4.7808e-06 162.969 60.5067 -36.7364 
78 3.8395e-06 191.164 -33.7022 -25.407 
82 4.03767e-06 159.866 16.8521 -13.0221 
86 4.23584e-06 171.352 -53.7226 -15.0405 
90 4.43401e-06 136.499 -53.3111 -8.75705 
94 4.63218e-06 155.745 10.0919 -26.224 
98 4.83034e-06 159.768 129.015 -18.6244 
79 3.88905e-06 167.118 -29.2983 -12.166 
83 4.08721e-06 155.185 21.5207 -1.32804 
87 4.28538e-06 165.4 -49.4962 -8.3019 
91 4.48355e-06 160.375 38.708 -25.2229 
95 4.68172e-06 157.132 47.5432 -20.1118 
99 4.87989e-06 138.348 53.9754 2.51696 
