ITEM: TIMESTEP
425000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78448 19.1962 273.07 101474 
5 2.22939e-07 1.78535 18.1254 273.041 101513 
9 4.21107e-07 1.78486 16.1057 273.132 101518 
13 6.19275e-07 1.78797 14.1369 272.766 101559 
17 8.17443e-07 1.7851 12.4959 273.314 101600 
21 1.01561e-06 1.78178 11.784 273.491 101477 
25 1.21378e-06 1.78023 10.0008 273.706 101468 
2 7.4313e-08 1.78394 18.424 273.189 101488 
6 2.72481e-07 1.78336 17.6036 273.551 101589 
10 4.70649e-07 1.7845 15.4924 273.115 101492 
14 6.68817e-07 1.7846 13.8763 273.095 101490 
18 8.66985e-07 1.78637 12.2007 273.161 101615 
22 1.06515e-06 1.78232 11.2835 273.645 101565 
3 1.23855e-07 1.78256 18.5571 273.185 101408 
7 3.22023e-07 1.78366 16.9796 273.626 101634 
11 5.20191e-07 1.78391 14.9926 273.058 101437 
15 7.18359e-07 1.78485 13.6655 273.332 101593 
19 9.16527e-07 1.78204 11.8264 273.611 101536 
23 1.11469e-06 1.78463 11.0281 273.536 101656 
4 1.73397e-07 1.78307 18.1974 272.981 101361 
8 3.71565e-07 1.78458 16.6566 273.132 101503 
12 5.69733e-07 1.78339 14.5006 273.237 101474 
16 7.67901e-07 1.78461 12.9749 273.059 101478 
20 9.66069e-07 1.7819 11.9007 273.45 101468 
24 1.16424e-06 1.77983 10.5514 273.859 101502 
26 1.26332e-06 1.78275 9.8239 273.271 101450 
30 1.46149e-06 1.77851 7.80548 274.166 101541 
34 1.65966e-06 1.78166 6.26615 273.842 101600 
38 1.85782e-06 1.77769 5.19684 274.394 101578 
42 2.05599e-06 1.77607 4.42087 274.435 101501 
46 2.25416e-06 1.78278 1.90475 273.614 101579 
50 2.45233e-06 1.78233 0.136269 274.076 101725 
29 1.41195e-06 1.77982 8.59928 274.13 101602 
33 1.61012e-06 1.77788 6.26432 274.249 101535 
37 1.80828e-06 1.77688 5.6253 274.34 101512 
41 2.00645e-06 1.77538 4.62468 274.597 101521 
45 2.20462e-06 1.78345 2.43612 273.733 101662 
49 2.40279e-06 1.78046 0.577934 274.124 101636 
27 1.31286e-06 1.78022 9.14631 273.887 101535 
31 1.51103e-06 1.78019 6.83182 273.916 101544 
35 1.7092e-06 1.77865 6.29152 274.226 101571 
39 1.90737e-06 1.77738 5.09872 274.342 101541 
43 2.10553e-06 1.77932 3.64464 274.016 101531 
47 2.3037e-06 1.78137 1.80615 273.826 101577 
28 1.3624e-06 1.78085 9.189 273.718 101508 
32 1.56057e-06 1.77961 6.63714 274.242 101631 
36 1.75874e-06 1.78061 5.79529 274.047 101616 
40 1.95691e-06 1.77482 4.5667 274.643 101506 
44 2.15508e-06 1.78213 3.21417 273.742 101590 
48 2.35324e-06 1.78009 1.4476 273.855 101515 
51 2.50187e-06 1.78119 -0.339579 274.062 101655 
55 2.70004e-06 1.77981 -1.63367 274.082 101584 
59 2.89821e-06 1.77972 -3.24037 273.901 101512 
63 3.09637e-06 1.77963 -5.05435 274.165 101604 
67 3.29454e-06 1.78365 -6.45351 273.091 101435 
71 3.49271e-06 1.78735 -8.94798 273.155 101669 
75 3.69088e-06 1.78537 -9.97102 273.294 101608 
53 2.60096e-06 1.77923 -1.20016 274.204 101596 
57 2.79912e-06 1.78077 -2.97928 273.73 101508 
61 2.99729e-06 1.77973 -4.33252 273.563 101387 
65 3.19546e-06 1.77849 -6.04964 273.864 101427 
69 3.39363e-06 1.78659 -7.67709 272.781 101487 
73 3.5918e-06 1.78431 -9.72941 272.95 101420 
54 2.6505e-06 1.77928 -1.53323 274.335 101647 
58 2.84867e-06 1.7823 -3.07724 273.684 101578 
62 3.04683e-06 1.77814 -4.83954 273.8 101384 
66 3.245e-06 1.78172 -6.18475 273.569 101502 
70 3.44317e-06 1.78966 -8.0791 272.888 101701 
74 3.64134e-06 1.78387 -9.6035 273.248 101506 
52 2.55141e-06 1.77804 -0.888843 274.11 101493 
56 2.74958e-06 1.78006 -2.44827 273.898 101530 
60 2.94775e-06 1.78168 -3.77696 273.54 101489 
64 3.14592e-06 1.77875 -5.68831 274.049 101511 
68 3.34408e-06 1.78739 -6.87044 273.045 101630 
72 3.54225e-06 1.7842 -9.43637 273.114 101475 
76 3.74042e-06 1.78566 -10.722 273.248 101608 
80 3.93859e-06 1.78947 -12.9931 272.823 101666 
84 4.13676e-06 1.78684 -13.4421 273.072 101609 
88 4.33492e-06 1.78582 -15.07 272.978 101516 
92 4.53309e-06 1.78806 -16.3279 273.043 101667 
96 4.73126e-06 1.78698 -18.1214 272.773 101506 
100 4.92943e-06 1.78635 -19.2943 272.982 101548 
77 3.78996e-06 1.78505 -11.2024 272.949 101461 
81 3.98813e-06 1.78825 -12.9846 272.859 101610 
85 4.1863e-06 1.78436 -13.9562 273.567 101652 
89 4.38447e-06 1.78536 -15.8973 272.98 101491 
93 4.58263e-06 1.78638 -16.8482 272.878 101511 
97 4.7808e-06 1.78696 -18.8379 272.791 101511 
78 3.8395e-06 1.78616 -11.7667 272.833 101482 
82 4.03767e-06 1.79062 -12.9739 272.547 101628 
86 4.23584e-06 1.78549 -14.4145 273.171 101569 
90 4.43401e-06 1.78733 -15.6995 272.931 101584 
94 4.63218e-06 1.788 -17.388 272.583 101493 
98 4.83034e-06 1.78681 -19.2168 273.022 101589 
79 3.88905e-06 1.78784 -12.5106 272.671 101517 
83 4.08721e-06 1.79045 -13.2731 272.73 101687 
87 4.28538e-06 1.78344 -14.756 273.165 101450 
91 4.48355e-06 1.7886 -15.9565 272.669 101559 
95 4.68172e-06 1.78869 -17.8831 272.588 101534 
99 4.87989e-06 1.78669 -19.1528 272.964 101561 
