ITEM: TIMESTEP
275000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.77818 19.4281 273.097 101126 
5 2.22939e-07 1.77886 17.9184 272.887 101087 
9 4.21107e-07 1.78115 15.8194 272.546 101091 
13 6.19275e-07 1.7819 13.7933 272.249 101023 
17 8.17443e-07 1.78033 12.3689 272.251 100935 
21 1.01561e-06 1.78683 11.314 271.618 101068 
25 1.21378e-06 1.78158 9.29845 272.651 101154 
2 7.4313e-08 1.77757 19.2611 273.103 101093 
6 2.72481e-07 1.77995 17.5874 272.9 101154 
10 4.70649e-07 1.78146 15.3472 272.36 101039 
14 6.68817e-07 1.77933 13.429 272.567 100995 
18 8.66985e-07 1.78256 11.8064 272.298 101079 
22 1.06515e-06 1.78679 10.7038 271.524 101030 
3 1.23855e-07 1.77645 18.8185 273.018 100998 
7 3.22023e-07 1.77822 16.8871 273.007 101095 
11 5.20191e-07 1.78503 15.0052 272.163 101168 
15 7.18359e-07 1.78055 13.3287 272.285 100959 
19 9.16527e-07 1.78797 11.528 271.238 100990 
23 1.11469e-06 1.78516 10.8206 271.846 101058 
4 1.73397e-07 1.77864 18.6903 272.831 101054 
8 3.71565e-07 1.78078 16.3938 272.688 101122 
12 5.69733e-07 1.78331 14.4241 272.165 101072 
16 7.67901e-07 1.78341 12.9475 272.287 101123 
20 9.66069e-07 1.78912 11.2677 271.343 101095 
24 1.16424e-06 1.78422 9.97095 272.016 101068 
26 1.26332e-06 1.78344 9.48874 272.316 101135 
30 1.46149e-06 1.78604 8.13543 271.715 101059 
34 1.65966e-06 1.78807 6.2804 271.556 101114 
38 1.85782e-06 1.78963 4.53784 271.246 101087 
42 2.05599e-06 1.78632 2.99519 271.859 101128 
46 2.25416e-06 1.78179 1.93388 272.406 101075 
50 2.45233e-06 1.78248 0.630461 271.964 100950 
29 1.41195e-06 1.78779 8.13869 271.455 101061 
33 1.61012e-06 1.78605 6.81188 271.912 101133 
37 1.80828e-06 1.79003 4.86802 271.003 101019 
41 2.00645e-06 1.7872 3.27265 271.716 101125 
45 2.20462e-06 1.78143 1.67126 272.253 100998 
49 2.40279e-06 1.78013 1.374 272.43 100990 
27 1.31286e-06 1.78963 8.8186 271.584 101213 
31 1.51103e-06 1.78464 7.52773 271.872 101038 
35 1.7092e-06 1.78854 5.65074 271.421 101091 
39 1.90737e-06 1.78724 4.2933 271.34 100987 
43 2.10553e-06 1.78268 2.42377 271.942 100953 
47 2.3037e-06 1.78092 1.87853 272.407 101026 
28 1.3624e-06 1.78735 8.03006 271.566 101078 
32 1.56057e-06 1.78556 7.07453 271.875 101091 
36 1.75874e-06 1.78884 5.3435 270.85 100895 
40 1.95691e-06 1.78792 3.8531 271.503 101086 
44 2.15508e-06 1.78297 2.5318 271.862 100940 
48 2.35324e-06 1.78013 1.72659 272.581 101045 
51 2.50187e-06 1.78265 -0.174462 272.088 101005 
55 2.70004e-06 1.78403 -1.6454 271.625 100912 
59 2.89821e-06 1.78272 -2.90943 272.114 101019 
63 3.09637e-06 1.78456 -4.04878 271.86 101029 
67 3.29454e-06 1.78624 -6.11728 271.564 101014 
71 3.49271e-06 1.78193 -7.79944 272.128 100979 
75 3.69088e-06 1.78271 -9.19312 272.323 101096 
53 2.60096e-06 1.78418 -0.242606 271.683 100942 
57 2.79912e-06 1.78355 -2.50161 272.156 101082 
61 2.99729e-06 1.78257 -3.44819 272.041 100984 
65 3.19546e-06 1.78572 -5.20658 271.731 101047 
69 3.39363e-06 1.78342 -6.84649 271.777 100933 
73 3.5918e-06 1.78243 -8.59997 272.106 101000 
54 2.6505e-06 1.78378 -0.706652 271.73 100937 
58 2.84867e-06 1.78459 -2.43119 272.191 101154 
62 3.04683e-06 1.78349 -3.69584 272.121 101065 
66 3.245e-06 1.78729 -5.38249 271.436 101026 
70 3.44317e-06 1.78466 -7.35897 271.826 101022 
74 3.64134e-06 1.78332 -8.64937 272.198 101084 
52 2.55141e-06 1.78325 -0.556743 271.909 100973 
56 2.74958e-06 1.7827 -1.87555 271.944 100955 
60 2.94775e-06 1.78128 -3.28751 272.22 100977 
64 3.14592e-06 1.78271 -4.67875 271.942 100955 
68 3.34408e-06 1.78377 -6.24463 271.837 100975 
72 3.54225e-06 1.78343 -8.30198 272.21 101095 
76 3.74042e-06 1.78221 -9.13158 272.51 101137 
80 3.93859e-06 1.78546 -11.4063 271.809 101061 
84 4.13676e-06 1.78082 -12.8138 272.438 101032 
88 4.33492e-06 1.78269 -14.6252 272.183 101043 
92 4.53309e-06 1.78008 -16.1118 272.733 101099 
96 4.73126e-06 1.77821 -17.793 272.836 101031 
100 4.92943e-06 1.78027 -19.9247 272.779 101127 
77 3.78996e-06 1.78134 -9.81987 272.562 101107 
81 3.98813e-06 1.78445 -11.93 271.824 101010 
85 4.1863e-06 1.78106 -13.3825 272.392 101029 
89 4.38447e-06 1.78281 -15.3668 271.962 100968 
93 4.58263e-06 1.7787 -16.4744 272.84 101060 
97 4.7808e-06 1.77936 -17.9654 272.966 101145 
78 3.8395e-06 1.78307 -10.5617 272.389 101141 
82 4.03767e-06 1.78584 -12.6049 272.099 101190 
86 4.23584e-06 1.78164 -13.7207 272.346 101044 
90 4.43401e-06 1.78196 -15.6768 272.279 101037 
94 4.63218e-06 1.77949 -16.7965 272.983 101158 
98 4.83034e-06 1.77599 -18.8431 273.053 100985 
79 3.88905e-06 1.78461 -10.684 271.935 101060 
83 4.08721e-06 1.78223 -12.4702 272.077 100978 
87 4.28538e-06 1.78324 -13.9561 272.445 101172 
91 4.48355e-06 1.78229 -15.6161 272.484 101132 
95 4.68172e-06 1.77861 -17.7303 273.079 101143 
99 4.87989e-06 1.77776 -19.35 272.886 101024 
