ITEM: TIMESTEP
475000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78683 19.1336 273.059 101604 
5 2.22939e-07 1.78243 17.1344 273.369 101469 
9 4.21107e-07 1.78148 16.3262 273.186 101347 
13 6.19275e-07 1.7866 15.4651 272.956 101552 
17 8.17443e-07 1.78567 12.4846 273.001 101516 
21 1.01561e-06 1.78606 10.8776 272.754 101446 
25 1.21378e-06 1.79009 9.88526 272.415 101549 
2 7.4313e-08 1.78306 18.4854 273.332 101490 
6 2.72481e-07 1.78577 16.7145 272.85 101466 
10 4.70649e-07 1.78175 15.8886 273.519 101486 
14 6.68817e-07 1.78412 14.5827 273.117 101471 
18 8.66985e-07 1.78616 12.1401 272.761 101454 
22 1.06515e-06 1.78521 10.7444 272.893 101450 
3 1.23855e-07 1.78046 18.0624 273.392 101365 
7 3.22023e-07 1.78404 16.6917 273.252 101517 
11 5.20191e-07 1.78577 15.544 273.071 101548 
15 7.18359e-07 1.78656 14.1246 272.806 101494 
19 9.16527e-07 1.78702 12.1789 272.501 101407 
23 1.11469e-06 1.78665 10.5308 272.707 101462 
4 1.73397e-07 1.78113 17.9859 273.392 101403 
8 3.71565e-07 1.78206 16.5955 273.081 101341 
12 5.69733e-07 1.78511 15.5714 273.013 101489 
16 7.67901e-07 1.78519 13.4978 272.791 101411 
20 9.66069e-07 1.78644 11.4064 272.538 101388 
24 1.16424e-06 1.78675 10.0561 272.516 101397 
26 1.26332e-06 1.78738 9.74115 272.329 101363 
30 1.46149e-06 1.78514 8.78027 273.026 101495 
34 1.65966e-06 1.78495 6.93069 272.879 101430 
38 1.85782e-06 1.7815 4.78391 273.43 101439 
42 2.05599e-06 1.78314 3.21264 273.411 101525 
46 2.25416e-06 1.78031 1.55117 273.274 101313 
50 2.45233e-06 1.78175 -0.97042 273.475 101469 
29 1.41195e-06 1.78448 9.02703 273.011 101452 
33 1.61012e-06 1.78277 7.56363 273.049 101369 
37 1.80828e-06 1.7818 5.65035 273.468 101470 
41 2.00645e-06 1.77752 3.43113 273.756 101332 
45 2.20462e-06 1.78132 2.36579 273.469 101442 
49 2.40279e-06 1.78188 -0.40038 273.434 101462 
27 1.31286e-06 1.78584 9.35276 272.5 101340 
31 1.51103e-06 1.78459 7.7165 272.903 101418 
35 1.7092e-06 1.7839 6.29319 273.185 101484 
39 1.90737e-06 1.78297 3.95823 273.452 101530 
43 2.10553e-06 1.78117 3.0565 273.457 101429 
47 2.3037e-06 1.78289 0.949432 273.206 101434 
28 1.3624e-06 1.78303 9.38243 272.901 101329 
32 1.56057e-06 1.78563 7.64922 273.089 101546 
36 1.75874e-06 1.781 6.19196 273.346 101378 
40 1.95691e-06 1.78154 3.82404 273.412 101434 
44 2.15508e-06 1.77876 2.47174 273.717 101388 
48 2.35324e-06 1.78012 0.555914 273.532 101397 
51 2.50187e-06 1.78252 -1.17598 273.326 101457 
55 2.70004e-06 1.7815 -2.66825 273.624 101510 
59 2.89821e-06 1.78701 -3.85039 272.907 101557 
63 3.09637e-06 1.78203 -5.2657 273.151 101365 
67 3.29454e-06 1.78381 -6.27824 272.953 101393 
71 3.49271e-06 1.78877 -8.15201 272.264 101418 
75 3.69088e-06 1.78141 -10.1964 273.355 101405 
53 2.60096e-06 1.78116 -1.85468 273.384 101402 
57 2.79912e-06 1.78104 -3.45835 273.546 101455 
61 2.99729e-06 1.78443 -4.63481 273.007 101448 
65 3.19546e-06 1.78367 -5.70161 272.911 101369 
69 3.39363e-06 1.78547 -6.49794 272.601 101356 
73 3.5918e-06 1.78271 -8.3821 273.072 101374 
54 2.6505e-06 1.77964 -1.87546 273.68 101425 
58 2.84867e-06 1.78412 -3.81724 273.247 101520 
62 3.04683e-06 1.78542 -4.97423 272.864 101451 
66 3.245e-06 1.78216 -5.78856 272.853 101262 
70 3.44317e-06 1.78593 -6.98141 272.288 101266 
74 3.64134e-06 1.78258 -9.0869 272.915 101308 
52 2.55141e-06 1.78226 -1.36288 273.07 101348 
56 2.74958e-06 1.78034 -3.30274 273.382 101355 
60 2.94775e-06 1.78388 -4.05478 273.058 101435 
64 3.14592e-06 1.78323 -5.10507 273.019 101384 
68 3.34408e-06 1.7844 -6.39662 272.896 101405 
72 3.54225e-06 1.7843 -7.99114 272.966 101425 
76 3.74042e-06 1.78147 -9.90826 273.153 101334 
80 3.93859e-06 1.78165 -11.3763 273.483 101466 
84 4.13676e-06 1.78272 -12.617 273.313 101464 
88 4.33492e-06 1.78081 -14.0744 273.591 101458 
92 4.53309e-06 1.78358 -15.9794 273.288 101504 
96 4.73126e-06 1.78191 -16.9112 273.285 101408 
100 4.92943e-06 1.78099 -19.0143 273.441 101413 
77 3.78996e-06 1.7824 -10.7115 273.2 101404 
81 3.98813e-06 1.78167 -12.0977 273.494 101472 
85 4.1863e-06 1.78106 -12.9824 273.468 101427 
89 4.38447e-06 1.77983 -14.5437 273.702 101444 
93 4.58263e-06 1.78087 -15.8217 273.63 101477 
97 4.7808e-06 1.78286 -17.5139 273.327 101478 
78 3.8395e-06 1.77932 -10.5511 273.499 101340 
82 4.03767e-06 1.78259 -11.7402 273.459 101511 
86 4.23584e-06 1.78154 -13.2273 273.482 101460 
90 4.43401e-06 1.77927 -14.7996 273.366 101288 
94 4.63218e-06 1.7827 -16.0788 273.222 101430 
98 4.83034e-06 1.78182 -17.7691 273.278 101400 
79 3.88905e-06 1.78257 -10.6956 273.32 101458 
83 4.08721e-06 1.78136 -11.9702 273.31 101386 
87 4.28538e-06 1.78109 -13.5561 273.715 101521 
91 4.48355e-06 1.78133 -15.5116 273.363 101404 
95 4.68172e-06 1.78252 -16.3829 273.194 101409 
99 4.87989e-06 1.78181 -18.4936 273.381 101437 
