ITEM: TIMESTEP
125000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.77988 19.3374 273.475 101362 
5 2.22939e-07 1.78446 17.8414 273.211 101525 
9 4.21107e-07 1.78702 16.3193 272.988 101588 
13 6.19275e-07 1.78476 14.3655 272.85 101408 
17 8.17443e-07 1.79087 13.1801 272.293 101548 
21 1.01561e-06 1.78856 11.4999 272.434 101469 
25 1.21378e-06 1.78626 9.52786 272.489 101359 
2 7.4313e-08 1.7822 19.1274 273.401 101467 
6 2.72481e-07 1.78449 17.7982 273.153 101506 
10 4.70649e-07 1.78747 15.6688 272.852 101563 
14 6.68817e-07 1.78786 14.036 272.832 101578 
18 8.66985e-07 1.79031 12.531 272.23 101492 
22 1.06515e-06 1.78941 10.903 272.417 101511 
3 1.23855e-07 1.78533 19.0077 272.932 101471 
7 3.22023e-07 1.7847 17.2326 273.249 101553 
11 5.20191e-07 1.78471 15.2659 272.891 101421 
15 7.18359e-07 1.78661 14.0318 272.743 101473 
19 9.16527e-07 1.7874 12.1542 272.624 101474 
23 1.11469e-06 1.78907 10.4229 272.56 101545 
4 1.73397e-07 1.78557 18.4366 273.123 101556 
8 3.71565e-07 1.78443 16.948 273.017 101452 
12 5.69733e-07 1.78471 14.7823 272.853 101407 
16 7.67901e-07 1.78779 13.3446 272.627 101498 
20 9.66069e-07 1.79203 11.8204 272.109 101545 
24 1.16424e-06 1.78744 10.0555 272.449 101411 
26 1.26332e-06 1.78888 9.08264 272.397 101474 
30 1.46149e-06 1.78495 7.35099 272.883 101431 
34 1.65966e-06 1.7859 6.12302 272.977 101520 
38 1.85782e-06 1.78132 4.44335 273.438 101431 
42 2.05599e-06 1.78324 3.48407 273.391 101523 
46 2.25416e-06 1.78219 1.87589 273.658 101562 
50 2.45233e-06 1.78214 0.0699538 273.227 101400 
29 1.41195e-06 1.78656 8.02455 272.759 101477 
33 1.61012e-06 1.78631 6.83227 273.029 101563 
37 1.80828e-06 1.78294 4.86805 273.704 101622 
41 2.00645e-06 1.78211 3.61102 273.472 101489 
45 2.20462e-06 1.78002 2.2772 273.646 101434 
49 2.40279e-06 1.78458 0.821314 273.202 101529 
27 1.31286e-06 1.79277 8.79078 272.402 101696 
31 1.51103e-06 1.78546 7.31352 272.641 101370 
35 1.7092e-06 1.78414 5.70253 273.346 101557 
39 1.90737e-06 1.78106 4.31717 273.509 101442 
43 2.10553e-06 1.78287 3.10661 273.645 101596 
47 2.3037e-06 1.78386 1.52069 273.488 101594 
28 1.3624e-06 1.78962 8.57326 272.332 101492 
32 1.56057e-06 1.78623 7.14807 272.707 101439 
36 1.75874e-06 1.78108 5.30383 273.57 101466 
40 1.95691e-06 1.78371 3.84534 273.435 101566 
44 2.15508e-06 1.78148 2.24076 273.609 101504 
48 2.35324e-06 1.78329 1.33382 273.295 101490 
51 2.50187e-06 1.78155 -0.133044 273.517 101473 
55 2.70004e-06 1.78041 -1.57856 273.831 101525 
59 2.89821e-06 1.78137 -2.71349 273.865 101592 
63 3.09637e-06 1.77401 -4.10915 274.492 101404 
67 3.29454e-06 1.77772 -6.66944 273.976 101425 
71 3.49271e-06 1.78206 -7.84989 273.524 101505 
75 3.69088e-06 1.77662 -10.1808 274.115 101413 
53 2.60096e-06 1.78049 -1.24309 274.053 101611 
57 2.79912e-06 1.77933 -2.70031 273.995 101524 
61 2.99729e-06 1.77659 -3.64644 274.304 101482 
65 3.19546e-06 1.77573 -5.44078 274.273 101421 
69 3.39363e-06 1.77762 -7.49349 274.167 101490 
73 3.5918e-06 1.78041 -9.1974 273.51 101406 
54 2.6505e-06 1.78202 -1.20037 273.666 101555 
58 2.84867e-06 1.78047 -2.79672 273.889 101550 
62 3.04683e-06 1.77556 -4.07458 274.374 101449 
66 3.245e-06 1.77857 -5.83516 273.821 101416 
70 3.44317e-06 1.77993 -7.68203 273.917 101529 
74 3.64134e-06 1.77706 -9.5039 274.051 101415 
52 2.55141e-06 1.78261 -0.742512 273.707 101604 
56 2.74958e-06 1.77838 -2.11483 274.051 101491 
60 2.94775e-06 1.77945 -3.05444 274.223 101615 
64 3.14592e-06 1.77365 -4.97663 274.477 101378 
68 3.34408e-06 1.77836 -6.95637 273.961 101456 
72 3.54225e-06 1.78207 -8.45981 273.437 101473 
76 3.74042e-06 1.78191 -10.3463 273.918 101643 
80 3.93859e-06 1.78016 -11.586 273.498 101387 
84 4.13676e-06 1.78556 -13.5629 272.869 101461 
88 4.33492e-06 1.78325 -14.5592 273.212 101457 
92 4.53309e-06 1.77714 -16.6612 274.119 101445 
96 4.73126e-06 1.78337 -18.0763 273.105 101424 
100 4.92943e-06 1.78215 -19.1782 273.095 101351 
77 3.78996e-06 1.78202 -9.93914 273.698 101567 
81 3.98813e-06 1.78275 -12.1866 273.133 101399 
85 4.1863e-06 1.78545 -13.9212 272.769 101417 
89 4.38447e-06 1.78227 -15.2066 273.585 101540 
93 4.58263e-06 1.77744 -16.7063 274.023 101427 
97 4.7808e-06 1.78762 -18.69 272.632 101489 
78 3.8395e-06 1.78223 -10.4364 273.802 101618 
82 4.03767e-06 1.78231 -12.661 273.096 101360 
86 4.23584e-06 1.78669 -14.2022 273.11 101615 
90 4.43401e-06 1.78035 -15.2454 273.812 101515 
94 4.63218e-06 1.78057 -17.0654 273.84 101538 
98 4.83034e-06 1.78772 -19.0468 272.76 101543 
79 3.88905e-06 1.78003 -10.7643 273.721 101463 
83 4.08721e-06 1.78488 -12.928 273.169 101533 
87 4.28538e-06 1.78213 -14.0623 273.243 101405 
91 4.48355e-06 1.78409 -16.0475 273.569 101637 
95 4.68172e-06 1.78193 -17.4779 273.413 101457 
99 4.87989e-06 1.78523 -19.5762 272.946 101471 
