ITEM: TIMESTEP
225000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.7848 19.2691 272.405 101245 
5 2.22939e-07 1.78117 18.9656 273.055 101280 
9 4.21107e-07 1.78001 16.7676 273.373 101332 
13 6.19275e-07 1.78121 14.4465 273.201 101337 
17 8.17443e-07 1.77942 13.2874 273.16 101220 
21 1.01561e-06 1.78076 11.6765 273.19 101307 
25 1.21378e-06 1.78297 9.90401 272.959 101347 
2 7.4313e-08 1.78412 19.4085 272.647 101297 
6 2.72481e-07 1.78107 18.0084 273.031 101266 
10 4.70649e-07 1.77895 15.8041 273.428 101293 
14 6.68817e-07 1.78124 14.1825 273.155 101322 
18 8.66985e-07 1.778 12.8808 273.421 101236 
22 1.06515e-06 1.77846 11.2489 273.2 101180 
3 1.23855e-07 1.78303 19.1433 272.475 101171 
7 3.22023e-07 1.78102 17.8014 273.34 101378 
11 5.20191e-07 1.78098 15.6138 273.518 101441 
15 7.18359e-07 1.7806 13.9023 273.185 101296 
19 9.16527e-07 1.7776 12.5782 273.197 101130 
23 1.11469e-06 1.78273 10.7716 272.958 101333 
4 1.73397e-07 1.78447 18.9345 272.714 101341 
8 3.71565e-07 1.7809 17.2692 273.168 101307 
12 5.69733e-07 1.78179 15.1161 273.46 101466 
16 7.67901e-07 1.78088 13.5658 273.011 101247 
20 9.66069e-07 1.78167 11.7632 272.837 101228 
24 1.16424e-06 1.78125 10.2803 273.119 101309 
26 1.26332e-06 1.78413 9.93729 272.675 101308 
30 1.46149e-06 1.78334 8.12428 272.575 101225 
34 1.65966e-06 1.78505 6.15716 272.513 101299 
38 1.85782e-06 1.78595 4.41898 272.279 101264 
42 2.05599e-06 1.78788 3.51021 271.885 101226 
46 2.25416e-06 1.78793 1.41682 272.081 101302 
50 2.45233e-06 1.78713 0.630023 271.917 101196 
29 1.41195e-06 1.78726 8.94216 272.495 101418 
33 1.61012e-06 1.78458 6.60986 272.894 101415 
37 1.80828e-06 1.78577 5.27244 272.39 101294 
41 2.00645e-06 1.78852 3.93385 271.944 101285 
45 2.20462e-06 1.78793 2.12616 272.092 101307 
49 2.40279e-06 1.78671 0.937787 272.135 101253 
27 1.31286e-06 1.78216 9.70158 272.971 101306 
31 1.51103e-06 1.78344 8.12911 272.74 101292 
35 1.7092e-06 1.78805 5.56666 272.466 101452 
39 1.90737e-06 1.78808 4.31243 272.115 101323 
43 2.10553e-06 1.78847 3.52249 271.976 101293 
47 2.3037e-06 1.78764 1.13997 272.2 101330 
28 1.3624e-06 1.78387 9.28334 272.734 101314 
32 1.56057e-06 1.78207 6.82698 272.696 101198 
36 1.75874e-06 1.78514 5.53453 272.462 101286 
40 1.95691e-06 1.78707 3.76185 272.301 101335 
44 2.15508e-06 1.78966 2.74364 271.791 101292 
48 2.35324e-06 1.79028 0.713151 271.924 101376 
51 2.50187e-06 1.79025 0.105128 271.903 101367 
55 2.70004e-06 1.78717 -2.01814 272.32 101348 
59 2.89821e-06 1.7871 -3.58641 271.85 101169 
63 3.09637e-06 1.78696 -5.37595 272.074 101245 
67 3.29454e-06 1.78406 -6.56013 272.778 101342 
71 3.49271e-06 1.78143 -8.2269 273.162 101335 
75 3.69088e-06 1.77891 -10.8163 273.852 101447 
53 2.60096e-06 1.79081 -0.211597 271.57 101275 
57 2.79912e-06 1.78704 -3.12071 272.073 101248 
61 2.99729e-06 1.78841 -4.02135 272.153 101356 
65 3.19546e-06 1.78428 -5.76775 272.841 101378 
69 3.39363e-06 1.78149 -7.31644 273.105 101317 
73 3.5918e-06 1.78106 -9.73138 273.472 101429 
54 2.6505e-06 1.78826 -1.34266 271.918 101260 
58 2.84867e-06 1.78802 -3.18174 272.215 101357 
62 3.04683e-06 1.78828 -4.71136 272.108 101332 
66 3.245e-06 1.7846 -6.20757 272.697 101342 
70 3.44317e-06 1.78041 -7.7168 273.225 101300 
74 3.64134e-06 1.77851 -9.95425 273.706 101370 
52 2.55141e-06 1.78992 -0.32001 271.74 101288 
56 2.74958e-06 1.78658 -2.21552 272.037 101209 
60 2.94775e-06 1.78946 -3.86144 271.844 101300 
64 3.14592e-06 1.78555 -5.7652 272.576 101351 
68 3.34408e-06 1.78175 -7.319 273.146 101347 
72 3.54225e-06 1.78085 -8.96357 273.09 101275 
76 3.74042e-06 1.77691 -10.7523 274.024 101397 
80 3.93859e-06 1.7778 -11.6993 273.665 101314 
84 4.13676e-06 1.77728 -13.7391 273.712 101302 
88 4.33492e-06 1.77725 -14.4388 273.894 101368 
92 4.53309e-06 1.78275 -15.8195 272.898 101312 
96 4.73126e-06 1.78321 -16.786 272.65 101246 
100 4.92943e-06 1.78093 -19.0094 272.972 101236 
77 3.78996e-06 1.77739 -10.82 273.904 101380 
81 3.98813e-06 1.77846 -12.2831 273.775 101393 
85 4.1863e-06 1.77578 -14.0153 273.907 101289 
89 4.38447e-06 1.77971 -15.0055 273.423 101334 
93 4.58263e-06 1.78263 -15.8959 272.913 101311 
97 4.7808e-06 1.78397 -17.324 272.975 101410 
78 3.8395e-06 1.77608 -11.4326 273.873 101294 
82 4.03767e-06 1.77847 -13.0557 273.591 101325 
86 4.23584e-06 1.77844 -14.2525 273.412 101257 
90 4.43401e-06 1.78101 -15.0681 273.171 101314 
94 4.63218e-06 1.78358 -15.9922 272.465 101198 
98 4.83034e-06 1.78263 -17.9843 273.11 101384 
79 3.88905e-06 1.77553 -11.2695 273.831 101247 
83 4.08721e-06 1.77741 -13.4737 273.685 101300 
87 4.28538e-06 1.77921 -14.4421 273.737 101421 
91 4.48355e-06 1.78139 -15.1205 272.967 101260 
95 4.68172e-06 1.78432 -16.6693 272.692 101325 
99 4.87989e-06 1.78086 -18.4775 272.966 101230 
