ITEM: TIMESTEP
150000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78448 18.9449 273.026 101458 
5 2.22939e-07 1.78404 17.9121 273.087 101456 
9 4.21107e-07 1.78359 16.7852 273.144 101451 
13 6.19275e-07 1.78287 15.2874 273.168 101419 
17 8.17443e-07 1.78314 13.6322 273.183 101440 
21 1.01561e-06 1.7829 12.1352 273.236 101446 
25 1.21378e-06 1.78284 10.4985 273.241 101444 
2 7.4313e-08 1.78436 18.7304 273.056 101462 
6 2.72481e-07 1.78426 17.7648 273.088 101468 
10 4.70649e-07 1.7837 16.4256 273.131 101453 
14 6.68817e-07 1.783 14.9405 273.286 101470 
18 8.66985e-07 1.78344 13.2504 273.203 101464 
22 1.06515e-06 1.78258 11.7855 273.298 101450 
3 1.23855e-07 1.7846 18.5671 273.071 101481 
7 3.22023e-07 1.78398 17.4374 273.129 101467 
11 5.20191e-07 1.78365 16.0108 273.241 101491 
15 7.18359e-07 1.78315 14.4291 273.188 101442 
19 9.16527e-07 1.78308 12.8945 273.171 101432 
23 1.11469e-06 1.78317 11.2042 273.251 101467 
4 1.73397e-07 1.78357 18.325 273.136 101447 
8 3.71565e-07 1.78314 17.052 273.115 101415 
12 5.69733e-07 1.78373 15.631 273.206 101482 
16 7.67901e-07 1.78347 14.1022 273.136 101441 
20 9.66069e-07 1.78294 12.4241 273.262 101458 
24 1.16424e-06 1.78266 10.8486 273.288 101452 
26 1.26332e-06 1.78309 10.1175 273.247 101461 
30 1.46149e-06 1.78264 8.45719 273.321 101463 
34 1.65966e-06 1.78285 6.87688 273.244 101446 
38 1.85782e-06 1.78335 5.24713 273.286 101490 
42 2.05599e-06 1.78262 3.63826 273.284 101448 
46 2.25416e-06 1.78319 1.95732 273.327 101497 
50 2.45233e-06 1.78247 0.378497 273.327 101455 
29 1.41195e-06 1.7826 8.88789 273.264 101439 
33 1.61012e-06 1.78283 7.21685 273.205 101430 
37 1.80828e-06 1.78221 5.7215 273.226 101403 
41 2.00645e-06 1.7825 4.08726 273.328 101457 
45 2.20462e-06 1.78276 2.39266 273.257 101446 
49 2.40279e-06 1.7825 0.779903 273.373 101474 
27 1.31286e-06 1.78327 9.62942 273.212 101458 
31 1.51103e-06 1.7829 8.07525 273.343 101486 
35 1.7092e-06 1.7833 6.42856 273.28 101485 
39 1.90737e-06 1.78266 4.87876 273.341 101471 
43 2.10553e-06 1.78285 3.28006 273.293 101464 
47 2.3037e-06 1.78288 1.6153 273.256 101452 
28 1.3624e-06 1.78303 9.26521 273.238 101454 
32 1.56057e-06 1.78292 7.6945 273.192 101431 
36 1.75874e-06 1.78303 6.08935 273.249 101458 
40 1.95691e-06 1.78283 4.46518 273.263 101452 
44 2.15508e-06 1.78249 2.79617 273.26 101432 
48 2.35324e-06 1.78227 1.2175 273.275 101424 
51 2.50187e-06 1.78256 0.0662015 273.359 101472 
55 2.70004e-06 1.78261 -1.67247 273.358 101475 
59 2.89821e-06 1.78214 -3.24711 273.386 101458 
63 3.09637e-06 1.78239 -4.89314 273.23 101414 
67 3.29454e-06 1.78272 -6.61725 273.269 101448 
71 3.49271e-06 1.78276 -8.20201 273.302 101463 
75 3.69088e-06 1.78363 -9.85607 273.26 101497 
53 2.60096e-06 1.78198 -0.82609 273.323 101426 
57 2.79912e-06 1.78184 -2.4016 273.327 101419 
61 2.99729e-06 1.78224 -4.10267 273.406 101472 
65 3.19546e-06 1.78199 -5.73369 273.333 101430 
69 3.39363e-06 1.78287 -7.38525 273.242 101447 
73 3.5918e-06 1.78342 -9.02763 273.235 101475 
54 2.6505e-06 1.78176 -1.22767 273.362 101428 
58 2.84867e-06 1.78308 -2.88141 273.353 101499 
62 3.04683e-06 1.78259 -4.57559 273.416 101496 
66 3.245e-06 1.78217 -6.13945 273.232 101403 
70 3.44317e-06 1.78338 -7.82958 273.248 101478 
74 3.64134e-06 1.78315 -9.51314 273.277 101475 
52 2.55141e-06 1.78231 -0.365072 273.258 101420 
56 2.74958e-06 1.7823 -2.12279 273.302 101436 
60 2.94775e-06 1.78259 -3.6457 273.397 101488 
64 3.14592e-06 1.78258 -5.35167 273.304 101453 
68 3.34408e-06 1.7828 -6.9339 273.288 101460 
72 3.54225e-06 1.78338 -8.62964 273.234 101472 
76 3.74042e-06 1.78321 -10.3104 273.158 101435 
80 3.93859e-06 1.78268 -12.0777 273.196 101418 
84 4.13676e-06 1.78336 -13.6107 273.185 101453 
88 4.33492e-06 1.78356 -15.2532 273.121 101441 
92 4.53309e-06 1.78414 -16.7112 273.264 101527 
96 4.73126e-06 1.78383 -18.0579 273.083 101442 
100 4.92943e-06 1.78413 -19.0337 273.031 101439 
77 3.78996e-06 1.7829 -10.8343 273.314 101475 
81 3.98813e-06 1.78302 -12.4642 273.219 101446 
85 4.1863e-06 1.78295 -14.0607 273.139 101413 
89 4.38447e-06 1.78371 -15.7076 273.093 101439 
93 4.58263e-06 1.78396 -17.1691 273.119 101463 
97 4.7808e-06 1.78465 -18.26 273.033 101470 
78 3.8395e-06 1.78302 -11.2147 273.219 101447 
82 4.03767e-06 1.78334 -12.7995 273.227 101467 
86 4.23584e-06 1.78286 -14.5044 273.219 101437 
90 4.43401e-06 1.78334 -16.0802 273.167 101445 
94 4.63218e-06 1.78454 -17.5333 273.088 101485 
98 4.83034e-06 1.78449 -18.5276 273.077 101478 
79 3.88905e-06 1.7831 -11.6378 273.196 101443 
83 4.08721e-06 1.78314 -13.2367 273.163 101432 
87 4.28538e-06 1.78304 -14.8732 273.159 101425 
91 4.48355e-06 1.78389 -16.4493 273.19 101485 
95 4.68172e-06 1.78456 -17.7776 273.094 101487 
99 4.87989e-06 1.78429 -18.7947 273.011 101441 
